frame,t_sec,total_joints,nose_conf,nose_x,nose_y,lSho_conf,lSho_x,lSho_y,rSho_conf,rSho_x,rSho_y,lElb_conf,lElb_x,lElb_y,rElb_conf,rElb_x,rElb_y,lWri_conf,lWri_x,lWri_y,rWri_conf,rWri_x,rWri_y,lHip_conf,lHip_x,lHip_y,rHip_conf,rHip_x,rHip_y
1157,38.600,14,0.000,0.0000,1.0000,0.780,0.3380,0.6852,0.834,0.5284,0.6473,0.833,0.2623,0.5927,0.708,0.5068,0.5647,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.580,0.3215,0.5302,0.563,0.4575,0.5152
1158,38.633,14,0.000,0.0000,1.0000,0.783,0.3381,0.6851,0.834,0.5284,0.6473,0.828,0.2628,0.5927,0.707,0.5070,0.5647,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.578,0.3215,0.5302,0.563,0.4576,0.5151
1159,38.667,14,0.000,0.0000,1.0000,0.784,0.3381,0.6850,0.836,0.5286,0.6471,0.828,0.2632,0.5929,0.706,0.5072,0.5643,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.579,0.3218,0.5304,0.562,0.4576,0.5151
1160,38.700,14,0.000,0.0000,1.0000,0.788,0.3384,0.6850,0.834,0.5286,0.6471,0.828,0.2638,0.5928,0.699,0.5071,0.5642,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.578,0.3219,0.5302,0.561,0.4577,0.5149
1161,38.733,14,0.000,0.0000,1.0000,0.794,0.3390,0.6850,0.837,0.5285,0.6468,0.828,0.2639,0.5924,0.677,0.5055,0.5644,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.577,0.3219,0.5299,0.561,0.4580,0.5149
1162,38.767,14,0.000,0.0000,1.0000,0.797,0.3389,0.6849,0.836,0.5285,0.6469,0.831,0.2638,0.5921,0.686,0.5058,0.5643,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.578,0.3218,0.5297,0.561,0.4580,0.5150
1163,38.800,14,0.000,0.0000,1.0000,0.799,0.3389,0.6849,0.834,0.5286,0.6469,0.828,0.2643,0.5917,0.694,0.5069,0.5644,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.580,0.3216,0.5297,0.562,0.4579,0.5150
1164,38.833,14,0.000,0.0000,1.0000,0.801,0.3395,0.6848,0.833,0.5287,0.6469,0.825,0.2649,0.5915,0.707,0.5079,0.5634,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.580,0.3215,0.5297,0.562,0.4579,0.5150
1165,38.867,14,0.000,0.0000,1.0000,0.802,0.3396,0.6848,0.833,0.5289,0.6469,0.824,0.2650,0.5915,0.710,0.5086,0.5633,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.580,0.3216,0.5299,0.563,0.4579,0.5151
1166,38.900,14,0.000,0.0000,1.0000,0.803,0.3399,0.6849,0.832,0.5291,0.6469,0.825,0.2649,0.5915,0.724,0.5112,0.5633,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.579,0.3223,0.5300,0.559,0.4584,0.5152
1167,38.933,14,0.000,0.0000,1.0000,0.804,0.3400,0.6849,0.832,0.5292,0.6468,0.826,0.2649,0.5919,0.724,0.5117,0.5633,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.580,0.3225,0.5301,0.559,0.4585,0.5152
1168,38.967,14,0.000,0.0000,1.0000,0.804,0.3401,0.6848,0.831,0.5294,0.6467,0.827,0.2648,0.5919,0.720,0.5128,0.5636,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.578,0.3227,0.5300,0.557,0.4584,0.5148
1169,39.000,14,0.000,0.0000,1.0000,0.807,0.3402,0.6848,0.830,0.5295,0.6468,0.824,0.2646,0.5915,0.723,0.5135,0.5636,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.579,0.3225,0.5299,0.557,0.4583,0.5147
1170,39.033,14,0.000,0.0000,1.0000,0.808,0.3406,0.6848,0.830,0.5298,0.6465,0.827,0.2642,0.5918,0.714,0.5145,0.5631,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.579,0.3226,0.5301,0.552,0.4586,0.5146
1171,39.067,14,0.000,0.0000,1.0000,0.809,0.3406,0.6847,0.829,0.5303,0.6465,0.828,0.2639,0.5918,0.715,0.5163,0.5633,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.578,0.3227,0.5301,0.553,0.4587,0.5148
1172,39.100,14,0.000,0.0000,1.0000,0.810,0.3408,0.6847,0.827,0.5305,0.6465,0.828,0.2638,0.5916,0.710,0.5165,0.5633,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.578,0.3229,0.5302,0.549,0.4590,0.5146
1173,39.133,14,0.000,0.0000,1.0000,0.812,0.3409,0.6846,0.826,0.5307,0.6467,0.826,0.2639,0.5914,0.708,0.5168,0.5632,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.577,0.3228,0.5302,0.548,0.4590,0.5146
1174,39.167,14,0.000,0.0000,1.0000,0.813,0.3416,0.6848,0.825,0.5310,0.6465,0.824,0.2641,0.5914,0.711,0.5173,0.5636,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.579,0.3228,0.5302,0.548,0.4590,0.5147
1175,39.200,14,0.000,0.0000,1.0000,0.814,0.3414,0.6848,0.822,0.5311,0.6469,0.825,0.2639,0.5915,0.714,0.5172,0.5636,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.579,0.3229,0.5305,0.548,0.4592,0.5151
1176,39.233,14,0.000,0.0000,1.0000,0.813,0.3413,0.6847,0.823,0.5319,0.6468,0.824,0.2646,0.5921,0.714,0.5172,0.5636,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.581,0.3230,0.5305,0.549,0.4594,0.5150
1177,39.267,14,0.000,0.0000,1.0000,0.814,0.3415,0.6846,0.824,0.5330,0.6467,0.823,0.2647,0.5916,0.710,0.5171,0.5636,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.579,0.3236,0.5303,0.550,0.4594,0.5145
1178,39.300,15,0.000,0.0000,1.0000,0.816,0.3417,0.6847,0.820,0.5331,0.6467,0.825,0.2645,0.5921,0.714,0.5166,0.5638,0.108,0.3157,0.6041,0.000,0.0000,1.0000,0.586,0.3238,0.5306,0.551,0.4595,0.5150
1179,39.333,14,0.000,0.0000,1.0000,0.818,0.3417,0.6846,0.818,0.5332,0.6467,0.824,0.2645,0.5918,0.713,0.5168,0.5640,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.585,0.3240,0.5306,0.554,0.4597,0.5149
1180,39.367,14,0.000,0.0000,1.0000,0.819,0.3423,0.6846,0.817,0.5333,0.6467,0.825,0.2643,0.5918,0.717,0.5169,0.5640,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.583,0.3239,0.5306,0.556,0.4598,0.5149
1181,39.400,15,0.000,0.0000,1.0000,0.820,0.3425,0.6846,0.819,0.5341,0.6464,0.825,0.2647,0.5922,0.718,0.5166,0.5640,0.103,0.3002,0.6077,0.000,0.0000,1.0000,0.586,0.3239,0.5309,0.557,0.4599,0.5150
1182,39.433,14,0.000,0.0000,1.0000,0.820,0.3429,0.6847,0.816,0.5343,0.6465,0.821,0.2652,0.5912,0.713,0.5168,0.5641,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.583,0.3240,0.5308,0.559,0.4601,0.5149
1183,39.467,14,0.000,0.0000,1.0000,0.819,0.3433,0.6848,0.815,0.5345,0.6466,0.816,0.2656,0.5910,0.714,0.5166,0.5640,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.583,0.3244,0.5308,0.560,0.4602,0.5149
1184,39.500,15,0.000,0.0000,1.0000,0.819,0.3439,0.6849,0.813,0.5349,0.6465,0.815,0.2653,0.5908,0.709,0.5169,0.5639,0.100,0.2980,0.6070,0.000,0.0000,1.0000,0.582,0.3243,0.5307,0.558,0.4603,0.5148
1185,39.533,15,0.000,0.0000,1.0000,0.818,0.3442,0.6850,0.810,0.5354,0.6464,0.815,0.2649,0.5901,0.694,0.5172,0.5634,0.102,0.3042,0.6069,0.000,0.0000,1.0000,0.583,0.3246,0.5309,0.557,0.4605,0.5146
1186,39.567,15,0.000,0.0000,1.0000,0.818,0.3450,0.6850,0.807,0.5361,0.6464,0.810,0.2655,0.5909,0.699,0.5173,0.5636,0.126,0.2721,0.6101,0.000,0.0000,1.0000,0.583,0.3248,0.5309,0.561,0.4608,0.5146
1187,39.600,15,0.000,0.0000,1.0000,0.817,0.3459,0.6851,0.803,0.5367,0.6461,0.813,0.2656,0.5912,0.692,0.5174,0.5637,0.105,0.2889,0.6093,0.000,0.0000,1.0000,0.581,0.3246,0.5309,0.556,0.4608,0.5146
1188,39.633,14,0.000,0.0000,1.0000,0.819,0.3459,0.6851,0.800,0.5368,0.6461,0.815,0.2657,0.5910,0.691,0.5173,0.5640,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.582,0.3247,0.5308,0.554,0.4608,0.5145
1189,39.667,14,0.000,0.0000,1.0000,0.819,0.3460,0.6851,0.799,0.5365,0.6468,0.813,0.2660,0.5911,0.691,0.5176,0.5637,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.580,0.3248,0.5305,0.556,0.4608,0.5141
1190,39.700,15,0.000,0.0000,1.0000,0.821,0.3459,0.6851,0.793,0.5369,0.6464,0.811,0.2666,0.5918,0.689,0.5176,0.5637,0.125,0.2714,0.6095,0.000,0.0000,1.0000,0.581,0.3251,0.5304,0.557,0.4613,0.5148
1191,39.733,14,0.000,0.0000,1.0000,0.823,0.3459,0.6850,0.794,0.5371,0.6464,0.822,0.2656,0.5923,0.689,0.5178,0.5638,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.582,0.3251,0.5304,0.558,0.4615,0.5147
1192,39.767,15,0.000,0.0000,1.0000,0.823,0.3461,0.6851,0.792,0.5372,0.6465,0.823,0.2655,0.5916,0.681,0.5175,0.5637,0.104,0.3266,0.6040,0.000,0.0000,1.0000,0.581,0.3254,0.5306,0.559,0.4615,0.5149
1193,39.800,15,0.000,0.0000,1.0000,0.824,0.3462,0.6851,0.792,0.5372,0.6469,0.829,0.2649,0.5919,0.683,0.5171,0.5643,0.117,0.3234,0.6032,0.000,0.0000,1.0000,0.585,0.3251,0.5308,0.562,0.4615,0.5150
1194,39.833,15,0.000,0.0000,1.0000,0.826,0.3459,0.6850,0.791,0.5372,0.6470,0.831,0.2646,0.5914,0.688,0.5171,0.5646,0.109,0.3174,0.6045,0.000,0.0000,1.0000,0.584,0.3253,0.5308,0.564,0.4617,0.5150
1195,39.867,15,0.000,0.0000,1.0000,0.828,0.3458,0.6849,0.790,0.5378,0.6465,0.828,0.2650,0.5916,0.681,0.5166,0.5647,0.129,0.3164,0.6017,0.000,0.0000,1.0000,0.581,0.3258,0.5308,0.567,0.4620,0.5148
1196,39.900,15,0.000,0.0000,1.0000,0.827,0.3465,0.6849,0.788,0.5379,0.6466,0.829,0.2648,0.5912,0.669,0.5170,0.5643,0.140,0.3167,0.6013,0.000,0.0000,1.0000,0.575,0.3259,0.5309,0.567,0.4622,0.5150
1197,39.933,15,0.000,0.0000,1.0000,0.828,0.3466,0.6848,0.786,0.5378,0.6469,0.828,0.2642,0.5913,0.664,0.5157,0.5641,0.173,0.3245,0.5979,0.000,0.0000,1.0000,0.576,0.3260,0.5311,0.567,0.4622,0.5150
1198,39.967,15,0.000,0.0000,1.0000,0.828,0.3466,0.6847,0.782,0.5383,0.6469,0.829,0.2637,0.5907,0.646,0.5156,0.5644,0.210,0.3221,0.5968,0.000,0.0000,1.0000,0.579,0.3264,0.5304,0.565,0.4629,0.5143
1199,40.000,15,0.000,0.0000,1.0000,0.828,0.3469,0.6844,0.780,0.5383,0.6471,0.825,0.2639,0.5906,0.650,0.5161,0.5651,0.271,0.3243,0.5981,0.000,0.0000,1.0000,0.581,0.3264,0.5304,0.567,0.4631,0.5143
1200,40.033,15,0.000,0.0000,1.0000,0.828,0.3469,0.6843,0.779,0.5386,0.6469,0.821,0.2649,0.5908,0.644,0.5159,0.5656,0.327,0.3255,0.5979,0.000,0.0000,1.0000,0.581,0.3268,0.5304,0.569,0.4632,0.5141
1201,40.067,15,0.000,0.0000,1.0000,0.831,0.3465,0.6840,0.779,0.5390,0.6467,0.817,0.2655,0.5909,0.642,0.5154,0.5660,0.328,0.3274,0.5986,0.000,0.0000,1.0000,0.577,0.3273,0.5303,0.570,0.4634,0.5134
1202,40.100,15,0.000,0.0000,1.0000,0.833,0.3465,0.6838,0.778,0.5393,0.6466,0.816,0.2654,0.5905,0.637,0.5156,0.5660,0.289,0.3287,0.5993,0.000,0.0000,1.0000,0.579,0.3272,0.5302,0.566,0.4637,0.5129
1203,40.133,15,0.000,0.0000,1.0000,0.833,0.3464,0.6836,0.775,0.5396,0.6465,0.814,0.2652,0.5904,0.641,0.5160,0.5657,0.220,0.3288,0.6006,0.000,0.0000,1.0000,0.574,0.3276,0.5298,0.565,0.4639,0.5126
1204,40.167,15,0.000,0.0000,1.0000,0.833,0.3465,0.6836,0.774,0.5398,0.6468,0.817,0.2651,0.5906,0.633,0.5165,0.5649,0.248,0.3263,0.6008,0.000,0.0000,1.0000,0.577,0.3275,0.5299,0.564,0.4640,0.5127
1205,40.200,15,0.000,0.0000,1.0000,0.833,0.3466,0.6836,0.773,0.5400,0.6468,0.821,0.2646,0.5905,0.643,0.5176,0.5646,0.275,0.3249,0.6001,0.000,0.0000,1.0000,0.575,0.3277,0.5299,0.564,0.4639,0.5125
1206,40.233,15,0.000,0.0000,1.0000,0.835,0.3457,0.6833,0.771,0.5403,0.6465,0.824,0.2643,0.5908,0.626,0.5181,0.5646,0.255,0.3225,0.6008,0.000,0.0000,1.0000,0.571,0.3276,0.5297,0.562,0.4639,0.5125
1207,40.267,15,0.000,0.0000,1.0000,0.835,0.3457,0.6832,0.768,0.5407,0.6467,0.826,0.2643,0.5912,0.625,0.5185,0.5646,0.240,0.3207,0.6020,0.000,0.0000,1.0000,0.570,0.3276,0.5295,0.562,0.4641,0.5125
1208,40.300,15,0.000,0.0000,1.0000,0.837,0.3455,0.6831,0.769,0.5408,0.6466,0.823,0.2644,0.5909,0.629,0.5186,0.5645,0.207,0.3231,0.6042,0.000,0.0000,1.0000,0.566,0.3276,0.5294,0.565,0.4641,0.5124
1209,40.333,15,0.000,0.0000,1.0000,0.836,0.3463,0.6831,0.776,0.5412,0.6459,0.822,0.2645,0.5901,0.622,0.5184,0.5645,0.169,0.3213,0.6040,0.000,0.0000,1.0000,0.564,0.3277,0.5294,0.563,0.4641,0.5124
1210,40.367,15,0.000,0.0000,1.0000,0.836,0.3461,0.6827,0.778,0.5414,0.6459,0.814,0.2656,0.5902,0.612,0.5181,0.5648,0.106,0.3128,0.6056,0.000,0.0000,1.0000,0.562,0.3276,0.5291,0.562,0.4642,0.5122
1211,40.400,15,0.000,0.0000,1.0000,0.835,0.3464,0.6830,0.779,0.5414,0.6459,0.806,0.2672,0.5902,0.612,0.5184,0.5649,0.106,0.3073,0.6093,0.000,0.0000,1.0000,0.561,0.3276,0.5290,0.566,0.4644,0.5123
1212,40.433,15,0.000,0.0000,1.0000,0.836,0.3465,0.6830,0.780,0.5414,0.6459,0.796,0.2686,0.5902,0.615,0.5183,0.5649,0.106,0.2929,0.6122,0.000,0.0000,1.0000,0.557,0.3279,0.5288,0.568,0.4646,0.5123
1213,40.467,14,0.000,0.0000,1.0000,0.833,0.3466,0.6826,0.782,0.5414,0.6458,0.792,0.2695,0.5900,0.611,0.5182,0.5646,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.555,0.3277,0.5286,0.566,0.4645,0.5122
1214,40.500,14,0.000,0.0000,1.0000,0.833,0.3467,0.6825,0.782,0.5414,0.6459,0.793,0.2687,0.5892,0.618,0.5190,0.5640,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.555,0.3281,0.5287,0.568,0.4647,0.5123
1215,40.533,14,0.000,0.0000,1.0000,0.832,0.3478,0.6829,0.782,0.5416,0.6459,0.792,0.2684,0.5888,0.619,0.5199,0.5632,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.555,0.3279,0.5286,0.566,0.4647,0.5119
1216,40.567,14,0.000,0.0000,1.0000,0.833,0.3477,0.6829,0.783,0.5418,0.6463,0.797,0.2681,0.5892,0.629,0.5206,0.5629,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.554,0.3283,0.5287,0.569,0.4648,0.5122
1217,40.600,14,0.000,0.0000,1.0000,0.831,0.3479,0.6830,0.786,0.5424,0.6456,0.804,0.2672,0.5897,0.639,0.5213,0.5630,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.556,0.3282,0.5291,0.567,0.4648,0.5122
1218,40.633,14,0.000,0.0000,1.0000,0.834,0.3480,0.6831,0.791,0.5426,0.6455,0.806,0.2673,0.5902,0.636,0.5212,0.5629,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.557,0.3282,0.5291,0.566,0.4647,0.5123
1219,40.667,14,0.000,0.0000,1.0000,0.834,0.3486,0.6830,0.794,0.5429,0.6452,0.811,0.2672,0.5909,0.616,0.5205,0.5630,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.558,0.3282,0.5292,0.560,0.4644,0.5119
1220,40.700,14,0.000,0.0000,1.0000,0.834,0.3490,0.6831,0.795,0.5433,0.6448,0.811,0.2671,0.5905,0.610,0.5205,0.5632,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.556,0.3282,0.5291,0.559,0.4644,0.5119
1221,40.733,14,0.000,0.0000,1.0000,0.833,0.3491,0.6830,0.795,0.5434,0.6447,0.808,0.2677,0.5904,0.614,0.5206,0.5631,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.554,0.3287,0.5286,0.559,0.4645,0.5118
1222,40.767,14,0.000,0.0000,1.0000,0.834,0.3493,0.6831,0.794,0.5434,0.6445,0.806,0.2682,0.5905,0.615,0.5208,0.5629,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.553,0.3287,0.5286,0.557,0.4645,0.5118
1223,40.800,14,0.000,0.0000,1.0000,0.833,0.3497,0.6830,0.795,0.5438,0.6442,0.802,0.2687,0.5902,0.609,0.5206,0.5627,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.551,0.3288,0.5288,0.555,0.4644,0.5118
1224,40.833,14,0.000,0.0000,1.0000,0.833,0.3498,0.6830,0.794,0.5439,0.6441,0.801,0.2685,0.5904,0.637,0.5211,0.5622,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.549,0.3289,0.5288,0.559,0.4646,0.5119
1225,40.867,14,0.000,0.0000,1.0000,0.832,0.3499,0.6830,0.795,0.5442,0.6439,0.800,0.2690,0.5903,0.637,0.5211,0.5621,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.548,0.3289,0.5286,0.558,0.4646,0.5118
1226,40.900,14,0.000,0.0000,1.0000,0.831,0.3500,0.6830,0.796,0.5443,0.6437,0.797,0.2696,0.5905,0.629,0.5209,0.5622,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.551,0.3287,0.5285,0.556,0.4646,0.5117
1227,40.933,14,0.000,0.0000,1.0000,0.832,0.3499,0.6830,0.795,0.5441,0.6438,0.794,0.2709,0.5911,0.621,0.5207,0.5621,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.553,0.3285,0.5284,0.555,0.4646,0.5105
1228,40.967,14,0.000,0.0000,1.0000,0.831,0.3500,0.6830,0.797,0.5442,0.6437,0.797,0.2713,0.5914,0.622,0.5204,0.5619,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.553,0.3286,0.5285,0.554,0.4646,0.5117
1229,41.000,15,0.000,0.0000,1.0000,0.830,0.3502,0.6830,0.799,0.5442,0.6438,0.808,0.2724,0.5918,0.622,0.5205,0.5619,0.102,0.2720,0.6151,0.000,0.0000,1.0000,0.552,0.3287,0.5286,0.556,0.4647,0.5117
1230,41.033,14,0.000,0.0000,1.0000,0.832,0.3502,0.6830,0.799,0.5441,0.6438,0.808,0.2724,0.5917,0.611,0.5202,0.5619,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.554,0.3285,0.5284,0.555,0.4647,0.5105
1231,41.067,15,0.000,0.0000,1.0000,0.831,0.3503,0.6830,0.797,0.5439,0.6439,0.807,0.2724,0.5918,0.613,0.5204,0.5619,0.106,0.2649,0.6097,0.000,0.0000,1.0000,0.552,0.3285,0.5284,0.559,0.4649,0.5106
1232,41.100,15,0.000,0.0000,1.0000,0.830,0.3508,0.6829,0.796,0.5440,0.6437,0.808,0.2724,0.5917,0.632,0.5207,0.5617,0.105,0.2669,0.6103,0.000,0.0000,1.0000,0.552,0.3286,0.5284,0.562,0.4651,0.5105
1233,41.133,15,0.000,0.0000,1.0000,0.830,0.3509,0.6828,0.795,0.5438,0.6439,0.814,0.2731,0.5918,0.644,0.5211,0.5618,0.128,0.2615,0.6104,0.000,0.0000,1.0000,0.550,0.3288,0.5283,0.566,0.4652,0.5104
1234,41.167,15,0.000,0.0000,1.0000,0.828,0.3509,0.6828,0.800,0.5441,0.6437,0.806,0.2724,0.5914,0.640,0.5200,0.5607,0.131,0.2627,0.6099,0.000,0.0000,1.0000,0.551,0.3290,0.5285,0.564,0.4654,0.5106
1235,41.200,15,0.000,0.0000,1.0000,0.829,0.3511,0.6828,0.802,0.5444,0.6437,0.800,0.2720,0.5913,0.639,0.5199,0.5603,0.102,0.2725,0.6102,0.000,0.0000,1.0000,0.547,0.3296,0.5288,0.563,0.4654,0.5119
1236,41.233,14,0.000,0.0000,1.0000,0.828,0.3512,0.6828,0.800,0.5442,0.6438,0.788,0.2706,0.5903,0.632,0.5198,0.5599,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.543,0.3298,0.5289,0.560,0.4655,0.5107
1237,41.267,14,0.000,0.0000,1.0000,0.828,0.3513,0.6828,0.799,0.5443,0.6438,0.794,0.2696,0.5899,0.635,0.5201,0.5594,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.542,0.3308,0.5296,0.560,0.4657,0.5119
1238,41.300,14,0.000,0.0000,1.0000,0.825,0.3517,0.6830,0.802,0.5448,0.6433,0.797,0.2694,0.5901,0.640,0.5204,0.5593,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.544,0.3302,0.5291,0.563,0.4656,0.5107
1239,41.333,14,0.000,0.0000,1.0000,0.825,0.3516,0.6830,0.802,0.5448,0.6433,0.799,0.2694,0.5912,0.637,0.5205,0.5593,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.548,0.3299,0.5292,0.562,0.4656,0.5121
1240,41.367,14,0.000,0.0000,1.0000,0.827,0.3514,0.6830,0.803,0.5454,0.6429,0.795,0.2702,0.5916,0.636,0.5206,0.5598,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.545,0.3297,0.5289,0.562,0.4656,0.5119
1241,41.400,15,0.000,0.0000,1.0000,0.830,0.3508,0.6832,0.808,0.5457,0.6428,0.804,0.2724,0.5916,0.628,0.5204,0.5598,0.109,0.2708,0.6084,0.000,0.0000,1.0000,0.546,0.3292,0.5286,0.562,0.4655,0.5105
1242,41.433,15,0.000,0.0000,1.0000,0.829,0.3508,0.6832,0.807,0.5457,0.6429,0.808,0.2728,0.5917,0.640,0.5207,0.5597,0.136,0.2630,0.6050,0.000,0.0000,1.0000,0.548,0.3294,0.5288,0.562,0.4655,0.5108
1243,41.467,15,0.000,0.0000,1.0000,0.828,0.3511,0.6829,0.807,0.5456,0.6429,0.813,0.2733,0.5917,0.637,0.5205,0.5599,0.145,0.2627,0.6052,0.000,0.0000,1.0000,0.546,0.3297,0.5289,0.565,0.4657,0.5119
1244,41.500,15,0.000,0.0000,1.0000,0.826,0.3514,0.6829,0.807,0.5458,0.6427,0.807,0.2726,0.5915,0.628,0.5206,0.5600,0.129,0.2654,0.6079,0.000,0.0000,1.0000,0.544,0.3297,0.5287,0.566,0.4657,0.5106
1245,41.533,15,0.000,0.0000,1.0000,0.826,0.3515,0.6830,0.806,0.5458,0.6427,0.808,0.2727,0.5916,0.626,0.5206,0.5601,0.127,0.2666,0.6095,0.000,0.0000,1.0000,0.545,0.3297,0.5287,0.568,0.4658,0.5106
1246,41.567,15,0.000,0.0000,1.0000,0.824,0.3516,0.6829,0.807,0.5460,0.6425,0.807,0.2726,0.5915,0.624,0.5206,0.5602,0.133,0.2655,0.6081,0.000,0.0000,1.0000,0.544,0.3298,0.5288,0.567,0.4658,0.5105
1247,41.600,15,0.000,0.0000,1.0000,0.823,0.3517,0.6829,0.804,0.5461,0.6424,0.809,0.2728,0.5915,0.618,0.5204,0.5602,0.143,0.2605,0.6085,0.000,0.0000,1.0000,0.545,0.3298,0.5283,0.568,0.4658,0.5104
1248,41.633,15,0.000,0.0000,1.0000,0.823,0.3521,0.6830,0.809,0.5459,0.6425,0.811,0.2733,0.5916,0.614,0.5205,0.5603,0.140,0.2672,0.6061,0.000,0.0000,1.0000,0.548,0.3295,0.5280,0.569,0.4658,0.5098
1249,41.667,15,0.000,0.0000,1.0000,0.822,0.3525,0.6831,0.807,0.5459,0.6424,0.811,0.2733,0.5914,0.608,0.5203,0.5604,0.137,0.2654,0.6075,0.000,0.0000,1.0000,0.549,0.3292,0.5278,0.570,0.4659,0.5097
1250,41.700,15,0.000,0.0000,1.0000,0.821,0.3525,0.6830,0.806,0.5457,0.6421,0.814,0.2738,0.5916,0.601,0.5201,0.5604,0.160,0.2637,0.6066,0.000,0.0000,1.0000,0.545,0.3290,0.5275,0.572,0.4659,0.5096
1251,41.733,15,0.000,0.0000,1.0000,0.821,0.3522,0.6828,0.804,0.5457,0.6421,0.813,0.2740,0.5915,0.601,0.5202,0.5605,0.177,0.2609,0.6031,0.000,0.0000,1.0000,0.546,0.3289,0.5274,0.575,0.4660,0.5095
1252,41.767,15,0.000,0.0000,1.0000,0.821,0.3523,0.6825,0.806,0.5460,0.6423,0.814,0.2740,0.5915,0.602,0.5204,0.5606,0.177,0.2621,0.6042,0.000,0.0000,1.0000,0.539,0.3295,0.5274,0.577,0.4661,0.5096
1253,41.800,15,0.000,0.0000,1.0000,0.819,0.3525,0.6823,0.804,0.5457,0.6421,0.814,0.2740,0.5914,0.596,0.5205,0.5608,0.163,0.2644,0.6069,0.000,0.0000,1.0000,0.537,0.3298,0.5274,0.579,0.4662,0.5096
1254,41.833,15,0.000,0.0000,1.0000,0.819,0.3529,0.6824,0.805,0.5458,0.6419,0.815,0.2741,0.5915,0.593,0.5204,0.5607,0.178,0.2626,0.6056,0.000,0.0000,1.0000,0.538,0.3293,0.5271,0.579,0.4660,0.5094
1255,41.867,15,0.000,0.0000,1.0000,0.816,0.3532,0.6823,0.803,0.5458,0.6419,0.814,0.2743,0.5914,0.594,0.5204,0.5607,0.195,0.2616,0.6036,0.000,0.0000,1.0000,0.538,0.3292,0.5270,0.579,0.4659,0.5093
1256,41.900,15,0.000,0.0000,1.0000,0.813,0.3535,0.6822,0.803,0.5458,0.6419,0.815,0.2746,0.5916,0.597,0.5205,0.5608,0.178,0.2629,0.6051,0.000,0.0000,1.0000,0.538,0.3293,0.5270,0.577,0.4657,0.5093
1257,41.933,15,0.000,0.0000,1.0000,0.813,0.3536,0.6822,0.798,0.5457,0.6416,0.816,0.2747,0.5915,0.600,0.5207,0.5608,0.151,0.2675,0.6062,0.000,0.0000,1.0000,0.538,0.3295,0.5271,0.578,0.4657,0.5093
1258,41.967,15,0.000,0.0000,1.0000,0.811,0.3538,0.6821,0.795,0.5457,0.6415,0.814,0.2755,0.5916,0.597,0.5207,0.5608,0.150,0.2673,0.6055,0.000,0.0000,1.0000,0.538,0.3296,0.5272,0.579,0.4657,0.5093
