frame,t_sec,total_joints,nose_conf,nose_x,nose_y,lSho_conf,lSho_x,lSho_y,rSho_conf,rSho_x,rSho_y,lElb_conf,lElb_x,lElb_y,rElb_conf,rElb_x,rElb_y,lWri_conf,lWri_x,lWri_y,rWri_conf,rWri_x,rWri_y,lHip_conf,lHip_x,lHip_y,rHip_conf,rHip_x,rHip_y
137,4.600,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
138,4.633,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
139,4.667,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
140,4.700,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
141,4.733,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
142,4.767,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
143,4.800,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
144,4.833,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
145,4.867,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
146,4.900,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
147,4.933,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
148,4.967,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
149,5.000,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
150,5.033,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
151,5.067,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
152,5.100,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
153,5.133,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
154,5.167,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
155,5.200,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
156,5.233,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
157,5.267,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
158,5.300,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
159,5.333,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
160,5.367,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
161,5.400,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
162,5.433,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
163,5.467,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
164,5.500,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
165,5.533,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
166,5.567,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
167,5.600,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
168,5.633,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
169,5.667,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
170,5.700,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
171,5.733,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
172,5.767,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
173,5.800,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
174,5.833,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
175,5.867,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
176,5.900,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
177,5.933,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
178,5.967,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
179,6.000,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
180,6.033,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
181,6.067,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
182,6.100,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
183,6.133,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
184,6.167,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
185,6.200,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
186,6.233,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
187,6.267,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
188,6.300,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
189,6.333,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
190,6.367,6,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.267,0.1508,0.7935,0.000,0.0000,1.0000,0.639,0.1694,0.5092,0.000,0.0000,1.0000,0.105,0.4364,0.7331
191,6.400,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
192,6.433,7,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.426,0.1504,0.7962,0.000,0.0000,1.0000,0.696,0.1771,0.5423,0.000,0.0000,1.0000,0.194,0.4216,0.7392
193,6.467,9,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.493,0.1479,0.8088,0.000,0.0000,1.0000,0.692,0.1805,0.5537,0.126,0.6826,0.7590,0.245,0.4055,0.7314
194,6.500,9,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.449,0.1497,0.8143,0.000,0.0000,1.0000,0.677,0.1828,0.5676,0.101,0.6716,0.7564,0.251,0.3927,0.7297
195,6.533,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
196,6.567,10,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.143,0.1902,0.9779,0.269,0.9090,0.8544,0.511,0.1420,0.8177,0.172,0.8787,0.7945,0.674,0.1703,0.5965,0.000,0.0000,1.0000,0.164,0.3883,0.7439
197,6.600,0,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1,0.000,-1,-1
198,6.633,13,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.222,0.1859,0.9775,0.342,0.8901,0.8420,0.547,0.1428,0.8207,0.142,0.7735,0.7801,0.650,0.1671,0.6100,0.110,0.6528,0.7868,0.151,0.3911,0.7441
199,6.667,12,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.253,0.1876,0.9777,0.494,0.8844,0.8376,0.499,0.1482,0.8307,0.000,0.0000,1.0000,0.648,0.1690,0.6134,0.175,0.6448,0.7922,0.210,0.4099,0.7551
200,6.700,12,0.000,0.0000,1.0000,0.000,0.0000,1.0000,0.218,0.2087,0.9785,0.714,0.8826,0.8420,0.543,0.1628,0.8329,0.000,0.0000,1.0000,0.730,0.1751,0.6165,0.265,0.6374,0.7801,0.332,0.4094,0.7476
201,6.733,14,0.000,0.0000,1.0000,0.133,0.8304,0.9800,0.140,0.2184,0.9816,0.737,0.8789,0.8419,0.563,0.1641,0.8351,0.165,0.8602,0.7128,0.675,0.1881,0.6155,0.319,0.6300,0.7788,0.307,0.4100,0.7460
202,6.767,14,0.000,0.0000,1.0000,0.166,0.8338,0.9781,0.111,0.2362,0.9772,0.734,0.8778,0.8443,0.505,0.1809,0.8334,0.217,0.8461,0.7187,0.625,0.2060,0.6138,0.265,0.6301,0.7678,0.302,0.4073,0.7416
203,6.800,14,0.000,0.0000,1.0000,0.117,0.8271,0.9796,0.135,0.2528,0.9792,0.691,0.8747,0.8380,0.268,0.2038,0.8299,0.446,0.8366,0.6791,0.656,0.2286,0.6154,0.334,0.6207,0.7654,0.373,0.3874,0.7434
204,6.833,13,0.000,0.0000,1.0000,0.207,0.8253,0.9776,0.000,0.0000,1.0000,0.753,0.8729,0.8336,0.265,0.2164,0.8298,0.612,0.8419,0.6555,0.697,0.2647,0.6123,0.384,0.6206,0.7543,0.365,0.4003,0.7420
205,6.867,13,0.000,0.0000,1.0000,0.233,0.8292,0.9778,0.000,0.0000,1.0000,0.767,0.8724,0.8293,0.317,0.2441,0.8223,0.746,0.8396,0.6536,0.698,0.2982,0.6073,0.390,0.6230,0.7436,0.355,0.4084,0.7334
206,6.900,13,0.000,0.0000,1.0000,0.287,0.8300,0.9773,0.000,0.0000,1.0000,0.749,0.8719,0.8249,0.353,0.2592,0.8297,0.775,0.8432,0.6599,0.595,0.3326,0.6041,0.435,0.6215,0.7350,0.388,0.4131,0.7221
207,6.933,13,0.000,0.0000,1.0000,0.310,0.8335,0.9776,0.000,0.0000,1.0000,0.799,0.8711,0.8230,0.465,0.3012,0.7995,0.787,0.8501,0.6724,0.685,0.3705,0.5993,0.418,0.6195,0.7349,0.333,0.4246,0.7210
208,6.967,13,0.000,0.0000,1.0000,0.343,0.8367,0.9766,0.000,0.0000,1.0000,0.819,0.8677,0.8179,0.414,0.3396,0.7949,0.752,0.8509,0.6759,0.570,0.4075,0.6026,0.415,0.6141,0.7319,0.254,0.4062,0.7233
209,7.000,14,0.000,0.0000,1.0000,0.436,0.8400,0.9740,0.116,0.3668,0.9707,0.784,0.8658,0.8124,0.580,0.3668,0.8029,0.766,0.8513,0.6779,0.476,0.4513,0.6053,0.404,0.6206,0.7188,0.254,0.4150,0.7173
210,7.033,13,0.000,0.0000,1.0000,0.501,0.8380,0.9714,0.000,0.0000,1.0000,0.812,0.8640,0.8060,0.407,0.3937,0.7936,0.778,0.8503,0.6782,0.668,0.5033,0.5827,0.444,0.6301,0.7028,0.288,0.4255,0.7057
211,7.067,14,0.000,0.0000,1.0000,0.565,0.8363,0.9658,0.165,0.4504,0.9762,0.812,0.8604,0.7984,0.485,0.4224,0.7896,0.791,0.8488,0.6783,0.740,0.5351,0.5809,0.489,0.6275,0.6939,0.272,0.4278,0.6965
212,7.100,14,0.000,0.0000,1.0000,0.605,0.8348,0.9583,0.434,0.4747,0.9760,0.819,0.8590,0.7922,0.638,0.4390,0.7787,0.798,0.8449,0.6737,0.730,0.5655,0.5785,0.515,0.6301,0.6950,0.256,0.4327,0.6966
213,7.133,14,0.000,0.0000,1.0000,0.714,0.8349,0.9438,0.414,0.5082,0.9677,0.817,0.8575,0.7832,0.669,0.4689,0.7622,0.819,0.8426,0.6698,0.759,0.5930,0.5739,0.535,0.6323,0.6847,0.355,0.4318,0.6850
214,7.167,14,0.000,0.0000,1.0000,0.706,0.8328,0.9329,0.385,0.4706,0.9579,0.796,0.8553,0.7724,0.558,0.4782,0.7597,0.766,0.8398,0.6631,0.782,0.6150,0.5682,0.556,0.6388,0.6816,0.383,0.4380,0.6850
215,7.200,14,0.000,0.0000,1.0000,0.680,0.8324,0.9193,0.360,0.4894,0.9649,0.794,0.8505,0.7617,0.159,0.3850,0.9813,0.833,0.8384,0.6563,0.677,0.6327,0.5621,0.527,0.6422,0.6756,0.425,0.4482,0.6824
216,7.233,14,0.000,0.0000,1.0000,0.686,0.8316,0.9069,0.577,0.4809,0.9295,0.798,0.8435,0.7523,0.450,0.4983,0.7436,0.804,0.8367,0.6490,0.755,0.6502,0.5561,0.575,0.6515,0.6670,0.442,0.4577,0.6755
217,7.267,18,0.620,0.7659,0.9756,0.697,0.8290,0.8956,0.598,0.4939,0.9211,0.826,0.8378,0.7472,0.656,0.5139,0.7374,0.754,0.8338,0.6400,0.764,0.6607,0.5526,0.583,0.6548,0.6682,0.427,0.4689,0.6715
218,7.300,19,0.811,0.7626,0.9734,0.716,0.8246,0.8857,0.621,0.5098,0.9104,0.795,0.8329,0.7367,0.661,0.5169,0.7327,0.820,0.8282,0.6339,0.743,0.6663,0.5542,0.561,0.6541,0.6616,0.438,0.4776,0.6620
219,7.333,19,0.817,0.7715,0.9670,0.718,0.8186,0.8733,0.615,0.5141,0.8997,0.841,0.8279,0.7320,0.701,0.5185,0.7293,0.824,0.8226,0.6281,0.788,0.6730,0.5554,0.585,0.6555,0.6583,0.463,0.4836,0.6604
220,7.367,19,0.828,0.7748,0.9635,0.719,0.8137,0.8659,0.620,0.5262,0.8909,0.820,0.8237,0.7260,0.661,0.5224,0.7249,0.846,0.8214,0.6220,0.795,0.6728,0.5574,0.579,0.6507,0.6556,0.489,0.4847,0.6562
221,7.400,19,0.873,0.7742,0.9553,0.737,0.8057,0.8602,0.560,0.5284,0.8934,0.846,0.8204,0.7231,0.622,0.5184,0.7240,0.848,0.8214,0.6192,0.761,0.6689,0.5617,0.537,0.6471,0.6542,0.496,0.4894,0.6558
222,7.433,19,0.808,0.7737,0.9494,0.743,0.7979,0.8559,0.523,0.5312,0.9023,0.853,0.8173,0.7209,0.394,0.3075,0.8466,0.844,0.8211,0.6175,0.729,0.6645,0.5669,0.552,0.6432,0.6513,0.504,0.4912,0.6579
223,7.467,19,0.859,0.7736,0.9399,0.712,0.7934,0.8528,0.473,0.5541,0.9118,0.802,0.8137,0.7163,0.260,0.3352,0.8700,0.799,0.8199,0.6131,0.640,0.6563,0.5733,0.544,0.6359,0.6532,0.468,0.4892,0.6594
224,7.500,19,0.804,0.7730,0.9365,0.667,0.7857,0.8466,0.246,0.5224,0.8590,0.776,0.8103,0.7131,0.481,0.5023,0.7178,0.835,0.8203,0.6104,0.707,0.6503,0.5763,0.482,0.6199,0.6560,0.463,0.4825,0.6592
225,7.533,19,0.789,0.7723,0.9311,0.493,0.7835,0.8432,0.235,0.5505,0.8787,0.792,0.8059,0.7116,0.602,0.4881,0.7140,0.812,0.8190,0.6062,0.747,0.6463,0.5794,0.463,0.6152,0.6485,0.482,0.4736,0.6566
226,7.567,15,0.000,0.0000,1.0000,0.461,0.5143,0.8726,0.425,0.7777,0.8365,0.415,0.4710,0.7172,0.679,0.8006,0.7059,0.000,0.0000,1.0000,0.692,0.6323,0.5862,0.119,0.5853,0.6437,0.281,0.4713,0.6555
227,7.600,18,0.229,0.8148,0.9177,0.375,0.7694,0.8457,0.620,0.5155,0.8661,0.774,0.7928,0.7007,0.670,0.4690,0.7128,0.748,0.8125,0.5960,0.768,0.6169,0.5889,0.455,0.6075,0.6509,0.500,0.4586,0.6573
228,7.633,15,0.136,0.8360,0.9297,0.436,0.7658,0.8125,0.595,0.5131,0.8632,0.858,0.7831,0.6956,0.685,0.4620,0.7138,0.815,0.7973,0.5917,0.791,0.5988,0.5910,0.542,0.6099,0.6409,0.477,0.4554,0.6486
229,7.667,14,0.000,0.0000,1.0000,0.411,0.7600,0.8057,0.591,0.5133,0.8624,0.785,0.7719,0.6885,0.668,0.4555,0.7160,0.802,0.7796,0.5866,0.770,0.5788,0.5956,0.607,0.5995,0.6396,0.499,0.4506,0.6533
230,7.700,15,0.000,0.0000,1.0000,0.500,0.7554,0.8026,0.630,0.5110,0.8628,0.857,0.7560,0.6856,0.756,0.4425,0.7212,0.822,0.7594,0.5841,0.733,0.5602,0.6005,0.601,0.5926,0.6329,0.485,0.4413,0.6447
231,7.733,19,0.226,0.6934,0.9337,0.662,0.7439,0.7908,0.624,0.5076,0.8619,0.875,0.7384,0.6814,0.792,0.4272,0.7196,0.824,0.7355,0.5829,0.782,0.5370,0.6030,0.624,0.5889,0.6300,0.484,0.4354,0.6416
232,7.767,18,0.188,0.7396,0.9194,0.710,0.7305,0.7936,0.644,0.5032,0.8596,0.840,0.7222,0.6774,0.783,0.4101,0.7223,0.810,0.7109,0.5782,0.808,0.5151,0.6060,0.596,0.5848,0.6277,0.499,0.4330,0.6328
233,7.800,19,0.576,0.7199,0.9173,0.729,0.7210,0.7959,0.697,0.4936,0.8578,0.831,0.7071,0.6717,0.761,0.3951,0.7261,0.777,0.6875,0.5720,0.806,0.4953,0.6077,0.574,0.5762,0.6209,0.470,0.4207,0.6280
234,7.833,18,0.185,0.6985,0.9153,0.748,0.6977,0.7928,0.703,0.4751,0.8552,0.848,0.6896,0.6682,0.765,0.3789,0.7242,0.585,0.6468,0.5673,0.833,0.4723,0.6079,0.540,0.5626,0.6235,0.496,0.4087,0.6279
235,7.867,18,0.253,0.6925,0.9019,0.734,0.6787,0.7909,0.680,0.4581,0.8521,0.864,0.6729,0.6680,0.808,0.3619,0.7284,0.490,0.6198,0.5747,0.857,0.4482,0.6086,0.583,0.5531,0.6231,0.473,0.4008,0.6237
236,7.900,18,0.158,0.6677,0.8920,0.737,0.6663,0.7859,0.719,0.4468,0.8483,0.867,0.6556,0.6686,0.806,0.3484,0.7283,0.493,0.6063,0.5799,0.857,0.4231,0.6098,0.590,0.5476,0.6174,0.489,0.3932,0.6191
237,7.933,19,0.214,0.6159,0.8661,0.795,0.6558,0.7821,0.731,0.4312,0.8444,0.805,0.6437,0.6658,0.793,0.3351,0.7293,0.491,0.5906,0.5831,0.796,0.3980,0.6126,0.540,0.5415,0.6139,0.479,0.3873,0.6118
238,7.967,19,0.521,0.5989,0.8691,0.762,0.6417,0.7803,0.744,0.4131,0.8402,0.876,0.6319,0.6682,0.808,0.3190,0.7282,0.437,0.5828,0.5852,0.790,0.3722,0.6153,0.562,0.5336,0.6121,0.460,0.3816,0.6151
239,8.000,19,0.644,0.5651,0.8584,0.786,0.6297,0.7793,0.723,0.4001,0.8368,0.788,0.6245,0.6641,0.798,0.3028,0.7272,0.410,0.5747,0.5817,0.829,0.3493,0.6192,0.567,0.5264,0.6099,0.516,0.3784,0.6088
240,8.033,19,0.498,0.5618,0.8662,0.750,0.6140,0.7770,0.765,0.3841,0.8343,0.854,0.6138,0.6656,0.759,0.2908,0.7247,0.463,0.5707,0.5831,0.845,0.3261,0.6225,0.578,0.5178,0.6095,0.534,0.3703,0.6079
241,8.067,19,0.840,0.5692,0.8916,0.743,0.6049,0.7763,0.753,0.3742,0.8324,0.853,0.6118,0.6665,0.810,0.2777,0.7281,0.489,0.5710,0.5796,0.811,0.3077,0.6243,0.563,0.5161,0.6091,0.527,0.3672,0.6054
242,8.100,19,0.873,0.5495,0.8925,0.750,0.5952,0.7762,0.777,0.3642,0.8297,0.870,0.6103,0.6675,0.816,0.2628,0.7289,0.523,0.5745,0.5762,0.819,0.2861,0.6271,0.572,0.5154,0.6097,0.525,0.3678,0.6037
243,8.133,19,0.870,0.5351,0.8863,0.755,0.5859,0.7754,0.738,0.3563,0.8268,0.888,0.6091,0.6688,0.772,0.2499,0.7268,0.536,0.5774,0.5752,0.845,0.2663,0.6303,0.597,0.5164,0.6129,0.544,0.3705,0.6038
244,8.167,19,0.893,0.5257,0.8860,0.730,0.5794,0.7749,0.729,0.3491,0.8249,0.904,0.6094,0.6703,0.840,0.2379,0.7323,0.539,0.5859,0.5698,0.814,0.2495,0.6310,0.634,0.5096,0.6185,0.535,0.3627,0.6151
245,8.200,19,0.902,0.5079,0.8855,0.769,0.5703,0.7757,0.756,0.3421,0.8233,0.889,0.6086,0.6731,0.806,0.2289,0.7334,0.826,0.6109,0.5860,0.879,0.2360,0.6346,0.641,0.5105,0.6200,0.542,0.3603,0.6172
246,8.233,19,0.881,0.5023,0.8841,0.770,0.5653,0.7756,0.777,0.3323,0.8213,0.859,0.6097,0.6746,0.834,0.2207,0.7344,0.817,0.6255,0.5905,0.793,0.2289,0.6383,0.662,0.5097,0.6186,0.563,0.3625,0.6171
247,8.267,19,0.916,0.4900,0.8842,0.764,0.5622,0.7752,0.803,0.3275,0.8187,0.874,0.6104,0.6780,0.841,0.2137,0.7322,0.827,0.6333,0.5978,0.817,0.2221,0.6387,0.663,0.5095,0.6163,0.556,0.3616,0.6115
248,8.300,19,0.912,0.4854,0.8818,0.755,0.5579,0.7748,0.792,0.3237,0.8148,0.897,0.6108,0.6822,0.825,0.2099,0.7284,0.838,0.6500,0.6026,0.839,0.2174,0.6393,0.633,0.5130,0.6112,0.587,0.3634,0.6059
249,8.333,19,0.797,0.4812,0.8760,0.786,0.5547,0.7733,0.759,0.3211,0.8127,0.894,0.6131,0.6848,0.794,0.2083,0.7267,0.865,0.6546,0.6106,0.846,0.2151,0.6373,0.627,0.5180,0.6082,0.563,0.3679,0.5982
250,8.367,19,0.880,0.4715,0.8726,0.813,0.5510,0.7723,0.821,0.3179,0.8086,0.883,0.6154,0.6855,0.814,0.2088,0.7230,0.790,0.6646,0.6143,0.849,0.2148,0.6370,0.640,0.5170,0.6068,0.590,0.3686,0.5971
251,8.400,19,0.913,0.4651,0.8715,0.830,0.5497,0.7713,0.783,0.3173,0.8020,0.866,0.6172,0.6862,0.839,0.2117,0.7169,0.822,0.6688,0.6246,0.837,0.2150,0.6374,0.634,0.5163,0.6044,0.577,0.3714,0.5953
252,8.433,19,0.872,0.4629,0.8679,0.833,0.5484,0.7692,0.801,0.3197,0.7978,0.843,0.6187,0.6869,0.829,0.2147,0.7142,0.810,0.6766,0.6372,0.870,0.2156,0.6356,0.609,0.5186,0.6036,0.543,0.3744,0.5967
253,8.467,19,0.885,0.4632,0.8610,0.799,0.5498,0.7656,0.829,0.3207,0.7941,0.810,0.6249,0.6867,0.806,0.2236,0.7125,0.769,0.6880,0.6527,0.874,0.2171,0.6343,0.583,0.5203,0.6024,0.531,0.3754,0.5983
254,8.500,19,0.912,0.4637,0.8590,0.792,0.5507,0.7624,0.792,0.3240,0.7888,0.875,0.6301,0.6853,0.844,0.2299,0.7106,0.794,0.6867,0.6726,0.860,0.2196,0.6358,0.594,0.5218,0.5986,0.543,0.3771,0.5984
