frame,t_sec,has_obs,n_joints,bodyHeight,head_p,head_x,head_y,head_z,cSho_p,cSho_x,cSho_y,cSho_z,lSho_p,lSho_x,lSho_y,lSho_z,rSho_p,rSho_x,rSho_y,rSho_z,lElb_p,lElb_x,lElb_y,lElb_z,rElb_p,rElb_x,rElb_y,rElb_z,lWri_p,lWri_x,lWri_y,lWri_z,rWri_p,rWri_x,rWri_y,rWri_z,lHip_p,lHip_x,lHip_y,lHip_z,rHip_p,rHip_x,rHip_y,rHip_z,root_p,root_x,root_y,root_z
231,7.733,1,11,1.8000,1,0.0513,0.6669,0.0660,1,0.0338,0.5516,0.0328,1,0.1979,0.4967,0.0247,1,-0.1330,0.5232,0.0696,1,0.2941,0.1956,0.0085,1,-0.1984,0.2242,0.1502,1,0.2652,-0.0381,0.0847,1,-0.1328,-0.0027,0.2241,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,-0.0000,0.0000,0.0000
234,7.833,1,11,1.8000,1,0.0480,0.6651,0.0769,1,0.0328,0.5512,0.0381,1,0.1953,0.4917,0.0299,1,-0.1351,0.5255,0.0720,1,0.2736,0.1860,0.0067,1,-0.2002,0.2210,0.1290,1,0.2325,-0.0476,0.0775,1,-0.1520,-0.0100,0.2037,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
237,7.933,1,11,1.8000,1,0.1122,0.6516,0.0994,1,0.0847,0.5432,0.0525,1,0.2486,0.4872,0.0541,1,-0.0858,0.5269,0.0780,1,0.2793,0.1727,0.0352,1,-0.2297,0.2480,0.1189,1,0.1943,-0.0507,0.0992,1,-0.2083,0.0128,0.1927,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
240,8.033,1,11,1.8000,1,0.0834,0.6624,0.0742,1,0.0643,0.5486,0.0366,1,0.2251,0.4848,0.0440,1,-0.1074,0.5280,0.0462,1,0.2566,0.1732,-0.0018,1,-0.2583,0.2510,0.0205,1,0.1918,-0.0553,0.0677,1,-0.2717,0.0160,0.0970,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
243,8.133,1,11,1.8000,1,0.0573,0.6612,0.0917,1,0.0440,0.5490,0.0476,1,0.2079,0.4942,0.0585,1,-0.1270,0.5219,0.0538,1,0.2581,0.1833,0.0272,1,-0.3012,0.2578,0.0462,1,0.2256,-0.0590,0.0663,1,-0.3481,0.0274,0.1237,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
246,8.233,1,11,1.8000,1,0.0344,0.6628,0.0918,1,0.0261,0.5500,0.0478,1,0.1913,0.4980,0.0528,1,-0.1441,0.5192,0.0553,1,0.2623,0.1927,0.0088,1,-0.3446,0.2743,0.0552,1,0.2730,-0.0528,0.0384,1,-0.3977,0.0456,0.1337,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
249,8.333,1,11,1.8000,1,-0.0133,0.6689,0.0683,1,-0.0106,0.5525,0.0341,1,0.1583,0.5145,0.0384,1,-0.1785,0.5101,0.0349,1,0.2728,0.2240,-0.0134,1,-0.3688,0.2602,-0.0041,1,0.3288,-0.0123,0.0346,1,-0.4191,0.0282,0.0660,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
252,8.433,1,11,1.8000,1,-0.0368,0.6717,0.0444,1,-0.0295,0.5534,0.0185,1,0.1429,0.5372,0.0244,1,-0.1969,0.5092,0.0158,1,0.3089,0.2738,-0.0320,1,-0.3762,0.2515,-0.0241,1,0.4074,0.0556,0.0310,1,-0.4479,0.0236,0.0406,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
255,8.533,1,11,1.8000,1,-0.0380,0.6723,0.0390,1,-0.0302,0.5535,0.0158,1,0.1418,0.5335,0.0186,1,-0.1975,0.5091,0.0105,1,0.3303,0.2835,-0.0277,1,-0.3594,0.2451,-0.0550,1,0.4079,0.1789,0.1828,1,-0.4443,0.0339,0.0419,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
258,8.633,1,11,1.8000,1,-0.0647,0.6686,0.0511,1,-0.0499,0.5515,0.0233,1,0.1197,0.5434,0.0578,1,-0.2203,0.5310,0.0002,1,0.3356,0.3425,0.1726,1,-0.3756,0.2770,-0.1072,1,0.2837,0.4801,0.3717,1,-0.4486,0.0905,0.0381,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
261,8.733,1,11,1.8000,1,-0.0240,0.6694,0.0623,1,-0.0134,0.5529,0.0302,1,0.1570,0.5469,0.0604,1,-0.1832,0.5423,-0.0027,1,0.3950,0.3389,0.0769,1,-0.3553,0.3371,-0.1714,1,0.3255,0.1777,0.2513,1,-0.4414,0.1250,-0.0775,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
264,8.833,1,11,1.8000,1,-0.0136,0.6688,0.0665,1,-0.0048,0.5529,0.0318,1,0.1652,0.5521,0.0651,1,-0.1750,0.5478,0.0001,1,0.3960,0.3467,0.1338,1,-0.3158,0.3195,-0.1679,1,0.2679,0.2161,0.3005,1,-0.3450,0.1381,-0.0021,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
267,8.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,9.033,1,11,1.8000,1,0.0002,0.6652,0.0841,1,0.0027,0.5517,0.0414,1,0.1728,0.5444,0.0733,1,-0.1687,0.5318,0.0560,1,0.3062,0.3226,0.2555,1,-0.2792,0.2694,0.1942,1,0.1495,0.1987,0.4017,1,-0.0821,0.3351,0.3286,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
273,9.133,1,11,1.8000,1,0.0033,0.6736,0.0342,1,0.0037,0.5546,0.0108,1,0.1740,0.5572,0.0427,1,-0.1661,0.5273,0.0310,1,0.2597,0.3663,0.2802,1,-0.2956,0.3190,0.2311,1,0.1027,0.3001,0.4597,1,-0.1204,0.4526,0.3438,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
276,9.233,1,11,1.8000,1,0.0279,0.6740,0.0232,1,0.0231,0.5543,0.0041,1,0.1919,0.5624,0.0420,1,-0.1452,0.5387,0.0422,1,0.2410,0.4363,0.3280,1,-0.2641,0.4214,0.3110,1,0.1256,0.3693,0.5365,1,-0.1512,0.4548,0.5287,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
279,9.333,1,11,1.8000,1,0.0026,0.6747,0.0196,1,0.0042,0.5548,0.0015,1,0.1693,0.5765,0.0490,1,-0.1636,0.5495,0.0444,1,0.0100,0.5194,0.3165,1,-0.1801,0.5120,0.3582,1,-0.0607,0.4774,0.5499,1,-0.0379,0.5642,0.5540,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
282,9.433,1,11,1.8000,1,0.0317,0.6746,0.0063,1,0.0254,0.5541,-0.0065,1,0.1939,0.5872,0.0157,1,-0.1453,0.5781,0.0110,1,0.3375,0.7220,0.2634,1,-0.3302,0.7674,0.1846,1,0.2602,0.9162,0.3960,1,-0.2823,0.9620,0.3298,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
285,9.533,1,11,1.8000,1,0.0231,0.6750,0.0064,1,0.0182,0.5544,-0.0064,1,0.1856,0.5928,0.0166,1,-0.1526,0.5773,0.0108,1,0.3219,0.7411,0.2607,1,-0.3297,0.7747,0.1835,1,0.2381,0.9383,0.3846,1,-0.2906,0.9709,0.3293,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
288,9.633,1,11,1.8000,1,-0.0098,0.6730,0.0393,1,-0.0069,0.5544,0.0142,1,0.1625,0.5607,0.0494,1,-0.1769,0.5446,0.0457,1,0.3202,0.4319,0.2917,1,-0.3272,0.4544,0.3093,1,0.1317,0.4444,0.4516,1,-0.1364,0.5283,0.4486,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
291,9.733,1,11,1.8000,1,-0.0491,0.6715,0.0380,1,-0.0408,0.5530,0.0134,1,0.1304,0.5500,0.0390,1,-0.2090,0.5171,0.0341,1,0.2948,0.3566,0.2280,1,-0.3408,0.3003,0.2233,1,0.1917,0.5142,0.3885,1,-0.1677,0.3945,0.3730,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
294,9.833,1,11,1.8000,1,-0.0223,0.6717,0.0458,1,-0.0195,0.5539,0.0172,1,0.1526,0.5354,0.0221,1,-0.1906,0.5277,0.0098,1,0.3022,0.2604,-0.0243,1,-0.3854,0.2787,-0.0044,1,0.2702,0.2541,0.2210,1,-0.4131,0.2838,0.2415,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
297,9.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,10.033,1,11,1.8000,1,-0.0185,0.6708,0.0523,1,-0.0156,0.5538,0.0205,1,0.1543,0.5206,0.0203,1,-0.1850,0.5181,0.0149,1,0.2334,0.2307,-0.0793,1,-0.2953,0.2309,-0.0595,1,0.2689,-0.0135,-0.0610,1,-0.3407,-0.0108,-0.0315,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
303,10.133,1,11,1.8000,1,-0.0120,0.6679,0.0711,1,-0.0083,0.5527,0.0333,1,0.1615,0.5189,0.0377,1,-0.1780,0.5180,0.0287,1,0.2236,0.2227,-0.0549,1,-0.2990,0.2309,-0.0268,1,0.2387,-0.0221,-0.0220,1,-0.3476,-0.0088,0.0110,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
306,10.233,1,11,1.8000,1,-0.0130,0.6653,0.0830,1,-0.0088,0.5517,0.0406,1,0.1623,0.5257,0.0477,1,-0.1784,0.5170,0.0359,1,0.2400,0.2282,-0.0272,1,-0.3030,0.2288,-0.0046,1,0.2557,-0.0163,0.0079,1,-0.3476,-0.0110,0.0371,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
309,10.333,1,11,1.8000,1,0.0200,0.6402,0.1611,1,0.0135,0.5375,0.0969,1,0.1825,0.5048,0.1163,1,-0.1569,0.5080,0.1066,1,0.2717,0.2012,0.1166,1,-0.3154,0.2346,0.1243,1,0.2486,-0.0280,0.2073,1,-0.3615,0.0148,0.2284,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
312,10.433,1,11,1.8000,1,0.0335,0.6220,0.1966,1,0.0230,0.5260,0.1232,1,0.1910,0.4936,0.1501,1,-0.1482,0.5031,0.1358,1,0.2931,0.1963,0.1871,1,-0.3216,0.2402,0.1677,1,0.2597,-0.0294,0.2830,1,-0.3874,0.0356,0.2904,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
315,10.533,1,11,1.8000,1,0.0169,0.6072,0.2225,1,0.0132,0.5160,0.1426,1,0.1795,0.4833,0.1783,1,-0.1567,0.4856,0.1573,1,0.2800,0.1868,0.2248,1,-0.3047,0.2103,0.2070,1,0.2642,-0.0458,0.3078,1,-0.3733,0.0042,0.3256,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
318,10.633,1,11,1.8000,1,-0.0040,0.5980,0.2353,1,-0.0036,0.5115,0.1503,1,0.1645,0.4863,0.1835,1,-0.1745,0.4851,0.1594,1,0.3028,0.2030,0.2117,1,-0.3217,0.2052,0.1726,1,0.2982,-0.0292,0.2972,1,-0.3820,-0.0049,0.2888,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
321,10.733,1,11,1.8000,1,0.0028,0.5973,0.2368,1,0.0037,0.5100,0.1525,1,0.1710,0.4874,0.1912,1,-0.1670,0.4841,0.1657,1,0.3049,0.2090,0.2603,1,-0.3258,0.2153,0.2176,1,0.3046,-0.0073,0.3805,1,-0.3960,0.0252,0.3596,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
324,10.833,1,11,1.8000,1,0.0064,0.5963,0.2384,1,0.0062,0.5087,0.1545,1,0.1719,0.4852,0.1993,1,-0.1646,0.4864,0.1719,1,0.2962,0.2154,0.3086,1,-0.3332,0.2345,0.2633,1,0.3099,0.0120,0.4489,1,-0.4217,0.0725,0.4282,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
327,10.933,1,11,1.8000,1,0.0001,0.5891,0.2473,1,0.0009,0.5056,0.1593,1,0.1662,0.4822,0.2053,1,-0.1706,0.4902,0.1782,1,0.3006,0.2291,0.3396,1,-0.3485,0.2513,0.2851,1,0.3276,0.0364,0.4925,1,-0.4522,0.1039,0.4547,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
330,11.033,1,11,1.8000,1,0.0047,0.5885,0.2474,1,0.0028,0.5064,0.1581,1,0.1675,0.4811,0.2052,1,-0.1687,0.4975,0.1809,1,0.3272,0.2528,0.3554,1,-0.3536,0.2751,0.3094,1,0.3536,0.0773,0.5279,1,-0.4465,0.1463,0.4992,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
333,11.133,1,11,1.8000,1,0.0370,0.6088,0.2180,1,0.0269,0.5179,0.1383,1,0.1911,0.4879,0.1848,1,-0.1440,0.5240,0.1655,1,0.3670,0.2942,0.3628,1,-0.3354,0.3225,0.3168,1,0.3839,0.1530,0.5654,1,-0.4181,0.2182,0.5255,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
336,11.233,1,11,1.8000,1,0.0625,0.6247,0.1874,1,0.0470,0.5267,0.1176,1,0.2109,0.4954,0.1642,1,-0.1223,0.5492,0.1464,1,0.3817,0.3212,0.3659,1,-0.3240,0.3810,0.3230,1,0.3964,0.2155,0.5891,1,-0.3983,0.3033,0.5459,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
339,11.333,1,11,1.8000,1,0.0507,0.6279,0.1831,1,0.0368,0.5286,0.1149,1,0.2017,0.4969,0.1571,1,-0.1324,0.5521,0.1439,1,0.3578,0.3179,0.3663,1,-0.3247,0.3725,0.3198,1,0.3632,0.2125,0.5901,1,-0.3982,0.2856,0.5395,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
342,11.433,1,11,1.8000,1,0.0480,0.6227,0.1924,1,0.0341,0.5263,0.1201,1,0.2002,0.4938,0.1568,1,-0.1352,0.5473,0.1501,1,0.3606,0.3014,0.3503,1,-0.3223,0.3537,0.3163,1,0.3738,0.1777,0.5642,1,-0.3944,0.2480,0.5282,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
345,11.533,1,11,1.8000,1,0.0449,0.6308,0.1771,1,0.0305,0.5317,0.1087,1,0.1973,0.5075,0.1485,1,-0.1399,0.5484,0.1349,1,0.3663,0.3221,0.3415,1,-0.3257,0.3645,0.3134,1,0.3954,0.1966,0.5528,1,-0.3899,0.2710,0.5333,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
348,11.633,1,11,1.8000,1,0.0473,0.6242,0.1891,1,0.0319,0.5277,0.1174,1,0.1989,0.4992,0.1533,1,-0.1380,0.5446,0.1467,1,0.3643,0.3034,0.3389,1,-0.3215,0.3493,0.3151,1,0.3881,0.1703,0.5462,1,-0.3868,0.2407,0.5277,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
351,11.733,1,11,1.8000,1,0.0398,0.6306,0.1785,1,0.0260,0.5307,0.1112,1,0.1932,0.5042,0.1477,1,-0.1433,0.5494,0.1423,1,0.3525,0.3172,0.3473,1,-0.3251,0.3619,0.3211,1,0.3736,0.2010,0.5648,1,-0.3921,0.2630,0.5379,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
354,11.833,1,11,1.8000,1,0.0330,0.6312,0.1782,1,0.0208,0.5309,0.1110,1,0.1883,0.5059,0.1472,1,-0.1490,0.5465,0.1414,1,0.3424,0.3133,0.3455,1,-0.3212,0.3486,0.3185,1,0.3692,0.1877,0.5571,1,-0.3887,0.2407,0.5307,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
357,11.933,1,11,1.8000,1,0.0184,0.6252,0.1914,1,0.0095,0.5272,0.1204,1,0.1766,0.5023,0.1585,1,-0.1614,0.5379,0.1463,1,0.3211,0.2976,0.3519,1,-0.3272,0.3229,0.3090,1,0.3485,0.1615,0.5568,1,-0.4061,0.2036,0.5110,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
360,12.033,1,11,1.8000,1,-0.0121,0.6121,0.2141,1,-0.0136,0.5200,0.1352,1,0.1525,0.4957,0.1781,1,-0.1855,0.5202,0.1560,1,0.2935,0.2834,0.3658,1,-0.3492,0.2878,0.2952,1,0.3143,0.1440,0.5692,1,-0.4372,0.1602,0.4882,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
363,12.133,1,11,1.8000,1,-0.0165,0.6180,0.2042,1,-0.0143,0.5244,0.1271,1,0.1526,0.5099,0.1711,1,-0.1866,0.5170,0.1426,1,0.3090,0.3093,0.3594,1,-0.3509,0.2901,0.2898,1,0.3359,0.1668,0.5600,1,-0.4211,0.1628,0.4901,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
366,12.233,1,11,1.8000,1,-0.0269,0.6272,0.1876,1,-0.0213,0.5296,0.1158,1,0.1480,0.5238,0.1518,1,-0.1925,0.5111,0.1339,1,0.3331,0.3223,0.3110,1,-0.3559,0.2823,0.2793,1,0.3785,0.1867,0.5129,1,-0.3932,0.1555,0.4885,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
369,12.333,1,11,1.8000,1,-0.0120,0.6169,0.2058,1,-0.0070,0.5243,0.1276,1,0.1643,0.5195,0.1533,1,-0.1793,0.5116,0.1394,1,0.3314,0.2905,0.2942,1,-0.3333,0.2583,0.2502,1,0.3875,0.1236,0.4680,1,-0.3667,0.1043,0.4412,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
372,12.433,1,11,1.8000,1,-0.0027,0.6246,0.1923,1,0.0012,0.5292,0.1174,1,0.1726,0.5234,0.1413,1,-0.1712,0.5198,0.1315,1,0.3462,0.3010,0.2849,1,-0.3254,0.2752,0.2602,1,0.4070,0.1377,0.4606,1,-0.3500,0.1247,0.4551,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
375,12.533,1,11,1.8000,1,0.0061,0.6298,0.1814,1,0.0094,0.5333,0.1080,1,0.1811,0.5278,0.1305,1,-0.1631,0.5258,0.1217,1,0.3534,0.3070,0.2778,1,-0.3175,0.2809,0.2497,1,0.4096,0.1284,0.4397,1,-0.3451,0.1223,0.4376,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
378,12.633,1,11,1.8000,1,0.0088,0.6294,0.1817,1,0.0121,0.5333,0.1077,1,0.1838,0.5272,0.1297,1,-0.1605,0.5248,0.1198,1,0.3516,0.2973,0.2680,1,-0.3152,0.2726,0.2321,1,0.4047,0.1094,0.4202,1,-0.3454,0.1040,0.4109,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
381,12.733,1,11,1.8000,1,0.0196,0.6349,0.1696,1,0.0199,0.5367,0.0984,1,0.1920,0.5304,0.1164,1,-0.1526,0.5307,0.1131,1,0.3635,0.3002,0.2497,1,-0.3133,0.2838,0.2288,1,0.4178,0.1117,0.4006,1,-0.3413,0.1165,0.4090,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
384,12.833,1,11,1.8000,1,0.0085,0.6259,0.1878,1,0.0105,0.5319,0.1112,1,0.1826,0.5270,0.1303,1,-0.1621,0.5255,0.1235,1,0.3549,0.3007,0.2691,1,-0.3311,0.2811,0.2324,1,0.4057,0.1154,0.4251,1,-0.3514,0.1141,0.4141,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
387,12.933,1,11,1.8000,1,-0.0041,0.6123,0.2111,1,-0.0003,0.5241,0.1279,1,0.1718,0.5183,0.1471,1,-0.1730,0.5153,0.1378,1,0.3484,0.2887,0.2745,1,-0.3520,0.2686,0.2229,1,0.3863,0.1052,0.4363,1,-0.3561,0.0961,0.4003,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
390,13.033,1,11,1.8000,1,0.0088,0.6043,0.2208,1,0.0082,0.5219,0.1317,1,0.1804,0.5126,0.1476,1,-0.1643,0.5133,0.1445,1,0.3690,0.2814,0.2532,1,-0.3621,0.2753,0.2107,1,0.4010,0.0908,0.4078,1,-0.3534,0.0935,0.3784,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
393,13.133,1,11,1.8000,1,0.0164,0.6012,0.2232,1,0.0120,0.5213,0.1320,1,0.1840,0.5051,0.1448,1,-0.1610,0.5199,0.1398,1,0.3845,0.2662,0.1985,1,-0.3795,0.2935,0.1741,1,0.3942,0.0617,0.3376,1,-0.3646,0.0987,0.3261,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
396,13.233,1,11,1.8000,1,0.0219,0.5821,0.2439,1,0.0060,0.5141,0.1447,1,0.1787,0.5066,0.1349,1,-0.1664,0.5077,0.1598,1,0.3973,0.2834,0.0838,1,-0.3991,0.2933,0.1688,1,0.4005,0.0604,0.1911,1,-0.3426,0.0921,0.3012,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
399,13.333,1,11,1.8000,1,0.0416,0.5887,0.2350,1,0.0253,0.5179,0.1378,1,0.1977,0.5018,0.1383,1,-0.1478,0.5227,0.1427,1,0.3980,0.2812,0.0318,1,-0.4024,0.3360,0.1200,1,0.3616,0.0549,0.1253,1,-0.3694,0.1169,0.2304,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
402,13.433,1,11,1.8000,1,0.0504,0.6127,0.2019,1,0.0305,0.5287,0.1167,1,0.2014,0.5030,0.1294,1,-0.1423,0.5398,0.1151,1,0.3855,0.2510,0.0770,1,-0.4095,0.3741,0.0787,1,0.3109,0.0285,0.1559,1,-0.4082,0.1583,0.2000,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
405,13.533,1,11,1.8000,1,0.0266,0.6162,0.1995,1,0.0112,0.5300,0.1155,1,0.1810,0.5015,0.1346,1,-0.1616,0.5405,0.1120,1,0.3813,0.2568,0.1205,1,-0.4269,0.3792,0.0505,1,0.3131,0.0320,0.1984,1,-0.4388,0.1716,0.1848,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
408,13.633,1,11,1.8000,1,0.0220,0.6288,0.1773,1,0.0078,0.5364,0.1000,1,0.1768,0.5041,0.1206,1,-0.1652,0.5431,0.0966,1,0.3569,0.2443,0.1048,1,-0.4362,0.3998,0.0177,1,0.3027,0.0147,0.1796,1,-0.4545,0.1855,0.1402,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
411,13.733,1,11,1.8000,1,0.0378,0.6327,0.1724,1,0.0243,0.5351,0.1017,1,0.1966,0.5194,0.1097,1,-0.1483,0.5487,0.0982,1,0.4179,0.2952,0.0789,1,-0.4234,0.4104,0.0251,1,0.3500,0.0797,0.1800,1,-0.3999,0.2115,0.1706,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
414,13.833,1,11,1.8000,1,0.1777,0.6186,0.1413,1,0.1496,0.5251,0.0693,1,0.3028,0.4520,0.1039,1,-0.0232,0.5330,0.0606,1,0.3237,0.1520,0.2023,1,-0.2026,0.2846,-0.0188,1,0.2294,-0.0556,0.2988,1,-0.2645,0.0475,0.0161,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
417,13.933,1,11,1.8000,1,-0.1089,0.6487,0.0965,1,-0.1125,0.5372,0.0488,1,0.0597,0.5525,0.0581,1,-0.2790,0.5270,0.0956,1,0.3440,0.4461,0.1479,1,-0.3662,0.3077,0.3065,1,0.3380,0.5387,0.3774,1,-0.2722,0.3678,0.5274,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
420,14.033,1,11,1.8000,1,0.0369,0.6713,0.0400,1,0.0421,0.5519,0.0195,1,0.2135,0.5524,0.0444,1,-0.1300,0.5376,0.0061,1,0.3352,0.2701,0.1199,1,-0.1743,0.2299,-0.0530,1,0.2359,0.1112,0.2815,1,-0.1867,-0.0111,0.0019,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,-0.0000
423,14.133,1,11,1.8000,1,0.0013,0.6567,0.1175,1,-0.0085,0.5454,0.0704,1,0.1543,0.5714,0.1235,1,-0.1716,0.5458,0.1287,1,0.3360,0.4952,0.3712,1,-0.2908,0.3536,0.3503,1,0.2622,0.4866,0.6073,1,-0.2600,0.3999,0.5915,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
426,14.233,1,11,1.8000,1,0.1713,0.6341,0.1147,1,0.1333,0.5299,0.0657,1,0.2967,0.5657,0.1106,1,-0.0343,0.5453,0.1068,1,0.4776,0.5475,0.3697,1,-0.3010,0.4673,0.2583,1,0.4367,0.7046,0.5565,1,-0.2274,0.5635,0.4741,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,-0.0000,0.0000,0.0000
429,14.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
