frame,t_sec,has_obs,n_joints,bodyHeight,head_p,head_x,head_y,head_z,cSho_p,cSho_x,cSho_y,cSho_z,lSho_p,lSho_x,lSho_y,lSho_z,rSho_p,rSho_x,rSho_y,rSho_z,lElb_p,lElb_x,lElb_y,lElb_z,rElb_p,rElb_x,rElb_y,rElb_z,lWri_p,lWri_x,lWri_y,lWri_z,rWri_p,rWri_x,rWri_y,rWri_z,lHip_p,lHip_x,lHip_y,lHip_z,rHip_p,rHip_x,rHip_y,rHip_z,root_p,root_x,root_y,root_z
1170,39.033,1,11,1.8000,1,-0.0628,0.6673,0.0568,1,-0.0517,0.5508,0.0249,1,0.1192,0.5440,0.0520,1,-0.2159,0.4976,0.0388,1,0.2280,0.2494,0.0912,1,-0.3398,0.2359,0.1666,1,0.1368,0.2848,0.3185,1,-0.1821,0.2365,0.3573,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1185,39.533,1,11,1.8000,1,-0.0663,0.6666,0.0593,1,-0.0538,0.5503,0.0270,1,0.1168,0.5459,0.0569,1,-0.2172,0.4948,0.0419,1,0.2224,0.2520,0.1078,1,-0.3382,0.2336,0.1735,1,0.1124,0.2839,0.3272,1,-0.1775,0.2332,0.3617,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1200,40.033,1,11,1.8000,1,-0.0683,0.6665,0.0577,1,-0.0557,0.5503,0.0252,1,0.1149,0.5453,0.0549,1,-0.2194,0.4957,0.0404,1,0.2219,0.2524,0.1089,1,-0.3424,0.2400,0.1805,1,0.1108,0.2951,0.3259,1,-0.1775,0.2449,0.3649,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1215,40.533,1,11,1.8000,1,-0.0780,0.6632,0.0701,1,-0.0627,0.5481,0.0350,1,0.1065,0.5483,0.0719,1,-0.2260,0.4934,0.0531,1,0.1986,0.2562,0.1517,1,-0.3455,0.2438,0.2067,1,0.0594,0.3060,0.3502,1,-0.1794,0.2535,0.3899,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1230,41.033,1,11,1.8000,1,-0.0806,0.6638,0.0646,1,-0.0648,0.5483,0.0310,1,0.1049,0.5487,0.0657,1,-0.2282,0.4938,0.0489,1,0.1999,0.2553,0.1371,1,-0.3504,0.2448,0.2014,1,0.0779,0.3174,0.3433,1,-0.1854,0.2601,0.3852,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1245,41.533,1,11,1.8000,1,-0.0761,0.6653,0.0593,1,-0.0618,0.5493,0.0267,1,0.1084,0.5468,0.0584,1,-0.2255,0.4950,0.0430,1,0.2072,0.2516,0.1158,1,-0.3507,0.2422,0.1864,1,0.0994,0.3124,0.3301,1,-0.1894,0.2557,0.3736,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1260,42.033,1,11,1.8000,1,-0.0769,0.6652,0.0590,1,-0.0626,0.5493,0.0262,1,0.1078,0.5471,0.0574,1,-0.2265,0.4958,0.0425,1,0.2100,0.2533,0.1158,1,-0.3527,0.2463,0.1909,1,0.1048,0.3222,0.3289,1,-0.1900,0.2634,0.3766,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1275,42.533,1,11,1.8000,1,-0.0737,0.6657,0.0590,1,-0.0592,0.5497,0.0266,1,0.1120,0.5430,0.0524,1,-0.2223,0.4926,0.0372,1,0.2219,0.2467,0.0702,1,-0.3401,0.2172,0.1395,1,0.1582,0.3002,0.3033,1,-0.2026,0.1520,0.3348,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1290,43.033,1,11,1.8000,1,-0.0628,0.6678,0.0522,1,-0.0503,0.5512,0.0213,1,0.1217,0.5457,0.0407,1,-0.2146,0.4964,0.0265,1,0.2607,0.2617,0.0281,1,-0.3420,0.2194,0.1114,1,0.2410,0.3169,0.2685,1,-0.1949,0.1950,0.3090,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1305,43.533,1,11,1.8000,1,-0.0743,0.6657,0.0576,1,-0.0605,0.5498,0.0248,1,0.1110,0.5538,0.0489,1,-0.2247,0.4969,0.0399,1,0.2568,0.2748,0.0809,1,-0.3443,0.2357,0.1728,1,0.2072,0.3883,0.2952,1,-0.1900,0.2614,0.3646,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1320,44.033,1,11,1.8000,1,-0.0913,0.6597,0.0776,1,-0.0719,0.5458,0.0407,1,0.0945,0.5604,0.0864,1,-0.2359,0.4949,0.0632,1,0.1932,0.3034,0.2427,1,-0.3425,0.2740,0.2632,1,0.0040,0.4135,0.3583,1,-0.1810,0.3087,0.4476,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1335,44.533,1,11,1.8000,1,-0.0849,0.6573,0.0907,1,-0.0662,0.5447,0.0498,1,0.1007,0.5654,0.0911,1,-0.2266,0.4841,0.0741,1,0.2405,0.3122,0.2196,1,-0.3232,0.2482,0.2617,1,0.0436,0.2679,0.3627,1,-0.1527,0.2305,0.4402,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1350,45.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,45.533,1,11,1.8000,1,-0.0809,0.6599,0.0844,1,-0.0646,0.5464,0.0448,1,0.1044,0.5519,0.0820,1,-0.2246,0.4822,0.0623,1,0.2207,0.2676,0.1584,1,-0.3234,0.2159,0.2019,1,0.0857,0.1503,0.3296,1,-0.1638,0.1610,0.3830,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1380,46.033,1,11,1.8000,1,-0.0822,0.6580,0.0895,1,-0.0644,0.5450,0.0491,1,0.1020,0.5663,0.0920,1,-0.2257,0.4864,0.0724,1,0.2468,0.3179,0.2242,1,-0.3337,0.2566,0.2614,1,0.0523,0.2627,0.3671,1,-0.1665,0.2441,0.4435,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
1395,46.533,1,11,1.8000,1,-0.0403,0.6600,0.1016,1,-0.0311,0.5472,0.0578,1,0.1359,0.5508,0.1034,1,-0.1949,0.4976,0.0850,1,0.2610,0.2979,0.2467,1,-0.2979,0.2596,0.2663,1,0.0725,0.2839,0.4064,1,-0.2014,0.1908,0.4836,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1410,47.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,47.533,1,11,1.8000,1,0.0689,0.6569,0.1050,1,0.0535,0.5459,0.0587,1,0.2184,0.5068,0.0944,1,-0.1168,0.5184,0.0737,1,0.3163,0.2252,0.2007,1,-0.2446,0.2378,0.1454,1,0.1701,0.2132,0.4000,1,-0.1971,0.0430,0.2905,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
1440,48.033,1,11,1.8000,1,-0.0219,0.6603,0.1037,1,-0.0219,0.5485,0.0568,1,0.1448,0.5219,0.0955,1,-0.1899,0.5143,0.0813,1,0.2403,0.2328,0.1821,1,-0.3232,0.2859,0.2552,1,0.2012,0.0435,0.3366,1,-0.1140,0.3095,0.3855,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1455,48.533,1,11,1.8000,1,-0.0474,0.6549,0.1178,1,-0.0380,0.5444,0.0687,1,0.1285,0.5402,0.1163,1,-0.2024,0.4956,0.0929,1,0.2286,0.2728,0.2529,1,-0.3183,0.2523,0.2590,1,0.0645,0.1890,0.4181,1,-0.1854,0.1832,0.4559,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1470,49.033,1,11,1.8000,1,-0.0530,0.6564,0.1113,1,-0.0432,0.5448,0.0648,1,0.1235,0.5454,0.1117,1,-0.2083,0.4992,0.0905,1,0.2258,0.2841,0.2581,1,-0.3179,0.2679,0.2767,1,0.0527,0.2670,0.4342,1,-0.1700,0.2518,0.4745,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1485,49.533,1,11,1.8000,1,-0.0273,0.6612,0.0983,1,-0.0244,0.5489,0.0525,1,0.1454,0.5448,0.0867,1,-0.1898,0.5024,0.0744,1,0.3219,0.2970,0.1739,1,-0.3175,0.2543,0.2237,1,0.1456,0.2618,0.3440,1,-0.1809,0.1715,0.4128,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1500,50.033,1,11,1.8000,1,-0.0067,0.6596,0.1082,1,-0.0066,0.5477,0.0613,1,0.1631,0.5370,0.0942,1,-0.1708,0.5032,0.0937,1,0.3127,0.2735,0.1856,1,-0.2707,0.2560,0.2643,1,0.1630,0.2538,0.3818,1,-0.0943,0.2448,0.4376,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1515,50.533,1,11,1.8000,1,0.0125,0.6617,0.1013,1,0.0106,0.5490,0.0565,1,0.1788,0.5249,0.0904,1,-0.1552,0.5087,0.0860,1,0.2836,0.2454,0.1955,1,-0.2449,0.2465,0.2388,1,0.1303,0.2546,0.3896,1,-0.0786,0.2050,0.4173,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
1530,51.033,1,11,1.8000,1,0.0154,0.6575,0.1156,1,0.0132,0.5466,0.0663,1,0.1809,0.5270,0.1050,1,-0.1504,0.5009,0.1002,1,0.2730,0.2492,0.2255,1,-0.2251,0.2470,0.2738,1,0.1262,0.2036,0.4194,1,-0.0956,0.1363,0.4534,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
1545,51.533,1,11,1.8000,1,-0.0247,0.6627,0.0938,1,-0.0227,0.5497,0.0499,1,0.1460,0.5225,0.0784,1,-0.1867,0.4976,0.0691,1,0.2420,0.2229,0.1129,1,-0.2932,0.2253,0.1903,1,0.2102,0.0018,0.2195,1,-0.1760,0.0790,0.3519,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1560,52.033,1,11,1.8000,1,-0.0364,0.6607,0.0995,1,-0.0324,0.5484,0.0538,1,0.1370,0.5263,0.0827,1,-0.1947,0.4910,0.0721,1,0.2334,0.2271,0.1194,1,-0.2971,0.2115,0.1798,1,0.2177,-0.0032,0.2086,1,-0.2253,0.0314,0.3337,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1575,52.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,53.033,1,11,1.8000,1,-0.0313,0.6584,0.1093,1,-0.0283,0.5471,0.0611,1,0.1403,0.5248,0.0937,1,-0.1903,0.4899,0.0835,1,0.2334,0.2268,0.1457,1,-0.2891,0.2154,0.2060,1,0.2168,-0.0002,0.2430,1,-0.2177,0.0371,0.3621,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1605,53.533,1,11,1.8000,1,-0.0178,0.6586,0.1104,1,-0.0164,0.5473,0.0622,1,0.1521,0.5250,0.0956,1,-0.1779,0.4892,0.0851,1,0.2418,0.2270,0.1531,1,-0.2791,0.2171,0.2113,1,0.2120,0.0053,0.2591,1,-0.1982,0.0440,0.3686,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0001,1,0.0000,0.0000,0.0000
1620,54.033,1,11,1.8000,1,-0.0204,0.6642,0.0880,1,-0.0192,0.5505,0.0457,1,0.1501,0.5240,0.0705,1,-0.1837,0.4985,0.0610,1,0.2497,0.2240,0.0868,1,-0.2950,0.2219,0.1674,1,0.2270,-0.0027,0.1833,1,-0.1712,0.0864,0.3335,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1635,54.533,1,11,1.8000,1,-0.0164,0.6664,0.0791,1,-0.0160,0.5516,0.0400,1,0.1530,0.5221,0.0637,1,-0.1807,0.4993,0.0526,1,0.2486,0.2207,0.0772,1,-0.2924,0.2183,0.1458,1,0.2331,-0.0093,0.1674,1,-0.1977,0.0544,0.3054,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1650,55.033,1,11,1.8000,1,-0.0183,0.6677,0.0724,1,-0.0178,0.5523,0.0350,1,0.1507,0.5189,0.0574,1,-0.1834,0.5026,0.0463,1,0.2496,0.2185,0.0694,1,-0.2987,0.2217,0.1355,1,0.2367,-0.0090,0.1659,1,-0.1944,0.0530,0.2835,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1665,55.533,1,11,1.8000,1,-0.0215,0.6668,0.0764,1,-0.0200,0.5518,0.0377,1,0.1485,0.5191,0.0610,1,-0.1848,0.5001,0.0504,1,0.2485,0.2193,0.0774,1,-0.2925,0.2174,0.1433,1,0.2292,-0.0062,0.1776,1,-0.1847,0.0486,0.2886,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1680,56.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,56.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,57.033,1,11,1.8000,1,-0.0047,0.6682,0.0707,1,-0.0080,0.5527,0.0339,1,0.1603,0.5167,0.0540,1,-0.1743,0.5055,0.0439,1,0.2516,0.2137,0.0581,1,-0.2942,0.2249,0.1280,1,0.2441,-0.0187,0.1428,1,-0.1960,0.0526,0.2761,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1725,57.533,1,11,1.8000,1,-0.0093,0.6670,0.0769,1,-0.0110,0.5520,0.0385,1,0.1573,0.5185,0.0620,1,-0.1766,0.5026,0.0500,1,0.2526,0.2170,0.0764,1,-0.2943,0.2232,0.1408,1,0.2356,-0.0106,0.1721,1,-0.1833,0.0624,0.2927,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
1740,58.033,1,11,1.8000,1,-0.0209,0.6652,0.0841,1,-0.0193,0.5509,0.0435,1,0.1491,0.5221,0.0715,1,-0.1845,0.5012,0.0590,1,0.2449,0.2219,0.1013,1,-0.2980,0.2270,0.1692,1,0.2198,0.0017,0.2115,1,-0.1520,0.1134,0.3337,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1755,58.533,1,11,1.8000,1,-0.0056,0.6586,0.1104,1,-0.0089,0.5479,0.0610,1,0.1576,0.5211,0.1009,1,-0.1742,0.5003,0.0812,1,0.2457,0.2294,0.1862,1,-0.3004,0.2404,0.2103,1,0.2041,0.0312,0.3286,1,-0.2203,0.0748,0.3759,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1770,59.033,1,11,1.8000,1,-0.0162,0.6644,0.0884,1,-0.0130,0.5504,0.0473,1,0.1552,0.5437,0.0880,1,-0.1797,0.5119,0.0747,1,0.2860,0.2970,0.2370,1,-0.2875,0.2841,0.2661,1,0.0991,0.3466,0.3915,1,-0.1150,0.3057,0.4422,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1785,59.533,1,11,1.8000,1,-0.0154,0.6636,0.0924,1,-0.0113,0.5499,0.0505,1,0.1564,0.5395,0.0926,1,-0.1761,0.5040,0.0774,1,0.2549,0.2718,0.2296,1,-0.2747,0.2596,0.2527,1,0.0656,0.3021,0.3860,1,-0.1179,0.2235,0.4408,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1800,60.033,1,11,1.8000,1,-0.0334,0.6581,0.1089,1,-0.0286,0.5470,0.0606,1,0.1402,0.5394,0.0985,1,-0.1928,0.4947,0.0783,1,0.2550,0.2557,0.1795,1,-0.3146,0.2346,0.2112,1,0.1035,0.1558,0.3478,1,-0.1772,0.1330,0.3902,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
1815,60.533,1,11,1.8000,1,-0.0435,0.6629,0.0895,1,-0.0369,0.5490,0.0483,1,0.1310,0.5657,0.0871,1,-0.2064,0.5186,0.0675,1,0.3593,0.4099,0.2414,1,-0.4076,0.3439,0.2383,1,0.2782,0.4980,0.4580,1,-0.4003,0.4963,0.4331,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1830,61.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,61.533,1,11,1.8000,1,0.0264,0.6694,0.0571,1,0.0152,0.5535,0.0231,1,0.1790,0.4995,0.0389,1,-0.1548,0.5541,0.0564,1,0.2634,0.1976,0.0829,1,-0.3583,0.5356,0.2981,1,0.2674,-0.0283,0.1838,1,-0.2564,0.5811,0.5191,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1860,62.033,1,11,1.8000,1,-0.2954,0.5931,0.0827,1,-0.2606,0.4827,0.0465,1,-0.0940,0.4508,0.0815,1,-0.4032,0.4086,-0.0180,1,0.0624,0.1767,0.0574,1,-0.2977,0.1174,-0.0831,1,0.0458,-0.0577,0.1351,1,-0.2192,-0.0733,0.0538,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
1875,62.533,1,11,1.8000,1,0.0026,0.6662,0.0667,1,-0.0177,0.5526,0.0294,1,0.1552,0.5622,0.0329,1,-0.1763,0.5665,0.0976,1,0.3484,0.5716,0.2834,1,-0.2481,0.5593,0.4058,1,0.3556,0.6474,0.5189,1,-0.1062,0.6443,0.5899,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
1890,63.033,1,11,1.8000,1,0.0287,0.6665,0.0630,1,0.0096,0.5538,0.0225,1,0.1822,0.5649,0.0319,1,-0.1503,0.5748,0.0856,1,0.3834,0.5407,0.2750,1,-0.2220,0.5806,0.3938,1,0.3866,0.6413,0.5011,1,-0.0880,0.6716,0.5810,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1905,63.533,1,11,1.8000,1,-0.0385,0.6699,0.0384,1,-0.0478,0.5526,0.0090,1,0.1249,0.5662,0.0073,1,-0.2045,0.5635,0.0820,1,0.3926,0.5524,0.1755,1,-0.2448,0.5573,0.3959,1,0.3939,0.6837,0.3853,1,-0.0913,0.6775,0.5482,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
1920,64.033,1,11,1.8000,1,0.0290,0.6600,0.1021,1,0.0078,0.5481,0.0604,1,0.1755,0.5052,0.0552,1,-0.1470,0.5818,0.1304,1,0.2499,0.1999,0.0926,1,-0.1736,0.6458,0.4392,1,0.2451,-0.0197,0.2067,1,0.0035,0.7676,0.5617,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
1935,64.533,1,11,1.8000,1,0.0144,0.6611,0.0989,1,-0.0033,0.5492,0.0556,1,0.1645,0.5073,0.0462,1,-0.1608,0.5736,0.1235,1,0.2452,0.2013,0.0440,1,-0.1924,0.5989,0.4374,1,0.2497,-0.0294,0.1334,1,-0.0222,0.7181,0.5720,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
1950,65.033,1,11,1.8000,1,0.0370,0.6600,0.0988,1,0.0145,0.5490,0.0554,1,0.1810,0.5013,0.0581,1,-0.1448,0.5831,0.1140,1,0.2915,0.2058,0.0829,1,-0.2088,0.6330,0.4199,1,0.2743,-0.0090,0.2048,1,-0.0269,0.7268,0.5590,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
1965,65.533,1,11,1.8000,1,0.0097,0.6539,0.1227,1,0.0015,0.5469,0.0662,1,0.1704,0.5090,0.0715,1,-0.1690,0.5625,0.0925,1,0.2597,0.2054,0.0770,1,-0.2219,0.3597,0.3297,1,0.2535,-0.0157,0.1880,1,-0.1640,0.5953,0.3789,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,-0.0000
1980,66.033,1,11,1.8000,1,0.0458,0.6589,0.1021,1,0.0221,0.5481,0.0587,1,0.1896,0.5043,0.0654,1,-0.1378,0.5869,0.1129,1,0.3068,0.2127,0.1029,1,-0.2235,0.6549,0.4098,1,0.2809,0.0180,0.2535,1,-0.0381,0.7469,0.5457,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
1995,66.533,1,11,1.8000,1,0.0004,0.6671,0.0758,1,-0.0114,0.5519,0.0396,1,0.1581,0.5204,0.0561,1,-0.1789,0.5745,0.0773,1,0.2658,0.2286,0.1144,1,-0.2964,0.6326,0.3654,1,0.2514,0.0208,0.2482,1,-0.1382,0.7614,0.5056,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2010,67.033,1,11,1.8000,1,-0.0271,0.6665,0.0758,1,-0.0329,0.5509,0.0396,1,0.1383,0.5266,0.0496,1,-0.2015,0.5591,0.0782,1,0.2758,0.2424,0.0726,1,-0.3352,0.5895,0.3634,1,0.2634,0.0401,0.2146,1,-0.1775,0.7449,0.4740,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
2025,67.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,68.033,1,11,1.8000,1,-0.0661,0.6693,0.0412,1,-0.0607,0.5510,0.0147,1,0.1030,0.5981,0.0463,1,-0.2309,0.5460,0.0462,1,0.3194,0.6768,0.2634,1,-0.4330,0.5582,0.2894,1,0.2633,0.8415,0.4395,1,-0.3798,0.7173,0.4713,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2055,68.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,69.033,1,11,1.8000,1,-0.0217,0.6734,0.0253,1,-0.0234,0.5543,0.0024,1,0.1428,0.5872,0.0387,1,-0.1948,0.5528,0.0272,1,0.3500,0.6384,0.2723,1,-0.4195,0.5621,0.2499,1,0.3099,0.7930,0.4614,1,-0.3564,0.6976,0.4472,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2085,69.533,1,11,1.8000,1,-0.0238,0.6725,0.0405,1,-0.0273,0.5536,0.0164,1,0.1384,0.5899,0.0515,1,-0.1980,0.5596,0.0452,1,0.3423,0.6832,0.2748,1,-0.4297,0.6109,0.2546,1,0.2919,0.8560,0.4447,1,-0.3698,0.7436,0.4548,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2100,70.033,1,11,1.8000,1,-0.0180,0.6733,0.0329,1,-0.0221,0.5541,0.0103,1,0.1451,0.5851,0.0435,1,-0.1935,0.5636,0.0335,1,0.3567,0.6861,0.2560,1,-0.4401,0.6233,0.2226,1,0.3255,0.8616,0.4277,1,-0.3941,0.7474,0.4318,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2115,70.533,1,11,1.8000,1,-0.0347,0.6728,0.0340,1,-0.0340,0.5535,0.0119,1,0.1313,0.5920,0.0465,1,-0.2055,0.5654,0.0329,1,0.3377,0.7095,0.2557,1,-0.4541,0.6480,0.2106,1,0.3002,0.8834,0.4278,1,-0.3947,0.7796,0.4116,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2130,71.033,1,11,1.8000,1,-0.0453,0.6724,0.0281,1,-0.0429,0.5530,0.0064,1,0.1208,0.5967,0.0426,1,-0.2142,0.5578,0.0313,1,0.3218,0.7074,0.2605,1,-0.4476,0.6084,0.2389,1,0.2977,0.8635,0.4511,1,-0.3888,0.7293,0.4468,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2145,71.533,1,11,1.8000,1,-0.0400,0.6727,0.0246,1,-0.0399,0.5533,0.0033,1,0.1259,0.5880,0.0396,1,-0.2110,0.5608,0.0292,1,0.3334,0.6677,0.2649,1,-0.4321,0.6141,0.2493,1,0.2748,0.8128,0.4567,1,-0.3309,0.7195,0.4491,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2160,72.033,1,11,1.8000,1,-0.0389,0.6727,0.0223,1,-0.0386,0.5534,0.0001,1,0.1282,0.5840,0.0350,1,-0.2098,0.5481,0.0261,1,0.3393,0.6296,0.2664,1,-0.4254,0.5348,0.2575,1,0.2897,0.7831,0.4542,1,-0.3738,0.6711,0.4575,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2175,72.533,1,11,1.8000,1,-0.0479,0.6733,0.0043,1,-0.0421,0.5530,-0.0099,1,0.1260,0.5835,0.0189,1,-0.2116,0.5756,0.0173,1,0.3059,0.7373,0.2291,1,-0.4202,0.7172,0.2087,1,0.2761,0.9398,0.3682,1,-0.3816,0.8927,0.3789,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2190,73.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
