frame,t_sec,has_obs,n_joints,bodyHeight,head_p,head_x,head_y,head_z,cSho_p,cSho_x,cSho_y,cSho_z,lSho_p,lSho_x,lSho_y,lSho_z,rSho_p,rSho_x,rSho_y,rSho_z,lElb_p,lElb_x,lElb_y,lElb_z,rElb_p,rElb_x,rElb_y,rElb_z,lWri_p,lWri_x,lWri_y,lWri_z,rWri_p,rWri_x,rWri_y,rWri_z,lHip_p,lHip_x,lHip_y,lHip_z,rHip_p,rHip_x,rHip_y,rHip_z,root_p,root_x,root_y,root_z
699,23.333,1,11,1.8000,1,0.0116,0.6722,0.0398,1,0.0172,0.5543,0.0120,1,0.1699,0.5801,0.0896,1,-0.1550,0.5699,0.0021,1,0.1336,0.6668,0.3918,1,-0.4162,0.6357,0.1683,1,-0.0612,0.8182,0.3729,1,-0.2869,0.7731,0.3284,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
702,23.433,1,11,1.8000,1,0.0052,0.6724,0.0382,1,0.0121,0.5545,0.0109,1,0.1662,0.5818,0.0850,1,-0.1600,0.5725,0.0039,1,0.1336,0.6757,0.3855,1,-0.3980,0.6529,0.1965,1,-0.0528,0.8365,0.3606,1,-0.2496,0.7940,0.3357,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
705,23.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,23.633,1,11,1.8000,1,-0.0200,0.6724,0.0381,1,-0.0086,0.5544,0.0126,1,0.1461,0.5904,0.0818,1,-0.1812,0.5680,0.0179,1,0.1918,0.7095,0.3715,1,-0.3959,0.6599,0.2315,1,0.0349,0.8873,0.4422,1,-0.2802,0.8196,0.3810,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
711,23.733,1,11,1.8000,1,-0.0051,0.6733,0.0333,1,0.0043,0.5545,0.0106,1,0.1516,0.5948,0.0924,1,-0.1684,0.5664,0.0035,1,0.1716,0.7297,0.3780,1,-0.4079,0.6813,0.1756,1,0.0165,0.9060,0.4563,1,-0.3303,0.8437,0.3455,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
714,23.833,1,11,1.8000,1,-0.0273,0.6726,0.0347,1,-0.0137,0.5542,0.0119,1,0.1336,0.5975,0.0922,1,-0.1864,0.5643,0.0028,1,0.1739,0.7384,0.3727,1,-0.4317,0.6831,0.1636,1,0.0098,0.9125,0.4361,1,-0.3532,0.8513,0.3274,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
717,23.933,1,11,1.8000,1,-0.0285,0.6723,0.0361,1,-0.0144,0.5542,0.0127,1,0.1334,0.5967,0.0925,1,-0.1871,0.5629,0.0032,1,0.1766,0.7292,0.3766,1,-0.4414,0.6708,0.1576,1,0.0094,0.9015,0.4368,1,-0.3572,0.8364,0.3212,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
720,24.033,1,11,1.8000,1,-0.0401,0.6716,0.0376,1,-0.0244,0.5537,0.0136,1,0.1239,0.5963,0.0922,1,-0.1971,0.5628,0.0046,1,0.1848,0.7282,0.3734,1,-0.4523,0.6670,0.1601,1,0.0276,0.9079,0.4384,1,-0.3729,0.8372,0.3214,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
723,24.133,1,11,1.8000,1,-0.0342,0.6719,0.0369,1,-0.0193,0.5540,0.0129,1,0.1289,0.5933,0.0935,1,-0.1917,0.5627,-0.0013,1,0.1921,0.7144,0.3790,1,-0.4619,0.6540,0.1358,1,0.0283,0.8940,0.4258,1,-0.3770,0.8213,0.2972,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
726,24.233,1,11,1.8000,1,-0.0401,0.6711,0.0423,1,-0.0242,0.5536,0.0167,1,0.1273,0.5904,0.0922,1,-0.1969,0.5634,0.0075,1,0.2091,0.7014,0.3771,1,-0.4680,0.6456,0.1486,1,0.0470,0.8775,0.4400,1,-0.3914,0.8101,0.3169,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
